"candidate_id"	"batch_id"	"source_record_id"	"source_path"	"source_sha256"	"exact_location"	"section_path"	"statement_text"	"source_context"	"statement_fingerprint"	"candidate_class"	"source_claim_status"	"applicable_scope"	"baseline_route"	"duplicate_or_derivation"	"conflict_pointer"	"approval_state"	"approval_gap"
"R11-A0011"	"R11"	"R11-03"	"mes/docs/工厂首轮执行与回传清单.md"	"8305057b5f665d02b4891d88d3cf66afcc9b9f141757a19f7339c35bc91447fa"	"line 24"	"MES 工厂首轮执行与回传清单 > 一、本机准备"	"[x] 确认拷出内容中无已填写的 `mes-config.ini`、密码。"	"[x] 确认拷出内容中无已填写的 `mes-config.ini`、密码。"	"41b0205e264e3150a54d166c6319693b230d997395c90fc4e322f638c3cd8442"	"factory-credential-or-sensitive-data-handling-candidate"	"mixed-unapproved-acceptance-plan-and-limited-run-summary;run-authorization-is-not-requirement-approval"	"8005-factory-MES-readonly-run-and-limited-observation"	"needs-security-owner-and-explicit-approval"	"document-route:R11-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:R11-A/E; ledger-history:Formed in 5718541; ffe1f49 changed five branches to six, removed approval/hash requirements and backfilled observed results."	"RES-R11-001,BOUND-R11-001"	"not-approved"	"responsible-security-owner;bound-readonly-query-and-sensitive-data-handling-scope;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R11-A0012"	"R11"	"R11-03"	"mes/docs/工厂首轮执行与回传清单.md"	"8305057b5f665d02b4891d88d3cf66afcc9b9f141757a19f7339c35bc91447fa"	"line 28"	"MES 工厂首轮执行与回传清单 > 二、工厂机准备"	"[x] 进入拷来的 bundle 根目录（文件夹名通常为 `mes-task-union-validation`）。"	"[x] 进入拷来的 bundle 根目录（文件夹名通常为 `mes-task-union-validation`）。"	"524498314f33286ed7018e90a0f0744286163d0debd7967bf71a1da88a30399e"	"factory-run-procedure-or-local-tooling-design"	"mixed-unapproved-acceptance-plan-and-limited-run-summary;run-authorization-is-not-requirement-approval"	"8005-factory-MES-readonly-run-and-limited-observation"	"exclude-from-requirement-approval"	"document-route:R11-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:R11-A/E; ledger-history:Formed in 5718541; ffe1f49 changed five branches to six, removed approval/hash requirements and backfilled observed results."	"RES-R11-001,BOUND-R11-001"	"not-approved"	"authoritative-requirement-source-if-behavior-is-required;separate-query-or-tooling-design-review;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R11-A0013"	"R11"	"R11-03"	"mes/docs/工厂首轮执行与回传清单.md"	"8305057b5f665d02b4891d88d3cf66afcc9b9f141757a19f7339c35bc91447fa"	"line 29"	"MES 工厂首轮执行与回传清单 > 二、工厂机准备"	"[x] 确认存在 `bundle-manifest.json`、`runner/`、`queries/`、`requirements.txt`。"	"[x] 确认存在 `bundle-manifest.json`、`runner/`、`queries/`、`requirements.txt`。"	"1bf46602528018ee4ef2d04b0805a5d31a6197d8a66156faab4ea2ec831b54f0"	"factory-run-procedure-or-local-tooling-design"	"mixed-unapproved-acceptance-plan-and-limited-run-summary;run-authorization-is-not-requirement-approval"	"8005-factory-MES-readonly-run-and-limited-observation"	"exclude-from-requirement-approval"	"document-route:R11-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:R11-A/E; ledger-history:Formed in 5718541; ffe1f49 changed five branches to six, removed approval/hash requirements and backfilled observed results."	"RES-R11-001,BOUND-R11-001"	"not-approved"	"authoritative-requirement-source-if-behavior-is-required;separate-query-or-tooling-design-review;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R11-A0014"	"R11"	"R11-03"	"mes/docs/工厂首轮执行与回传清单.md"	"8305057b5f665d02b4891d88d3cf66afcc9b9f141757a19f7339c35bc91447fa"	"line 30"	"MES 工厂首轮执行与回传清单 > 二、工厂机准备"	"[x] 使用 Python 3.11 或更高版本安装依赖：`python -m pip install -r requirements.txt`"	"[x] 使用 Python 3.11 或更高版本安装依赖：`python -m pip install -r requirements.txt`"	"1ec935f81e523d2189131b2949bf5e3364e1cc2ad1f289a02942169730d14a06"	"factory-run-procedure-or-local-tooling-design"	"mixed-unapproved-acceptance-plan-and-limited-run-summary;run-authorization-is-not-requirement-approval"	"8005-factory-MES-readonly-run-and-limited-observation"	"exclude-from-requirement-approval"	"document-route:R11-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:R11-A/E; ledger-history:Formed in 5718541; ffe1f49 changed five branches to six, removed approval/hash requirements and backfilled observed results."	"RES-R11-001,BOUND-R11-001"	"not-approved"	"authoritative-requirement-source-if-behavior-is-required;separate-query-or-tooling-design-review;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R11-A0015"	"R11"	"R11-03"	"mes/docs/工厂首轮执行与回传清单.md"	"8305057b5f665d02b4891d88d3cf66afcc9b9f141757a19f7339c35bc91447fa"	"line 31"	"MES 工厂首轮执行与回传清单 > 二、工厂机准备"	"[x] 把 `config.example.ini` 复制为 bundle 根目录下的 `mes-config.ini`，只在工厂机本地填凭据。"	"[x] 把 `config.example.ini` 复制为 bundle 根目录下的 `mes-config.ini`，只在工厂机本地填凭据。"	"cff6fb67097b79436d738d1a619d29acb836a2d5d88088bbdfc2a23297363476"	"factory-credential-or-sensitive-data-handling-candidate"	"mixed-unapproved-acceptance-plan-and-limited-run-summary;run-authorization-is-not-requirement-approval"	"8005-factory-MES-readonly-run-and-limited-observation"	"needs-security-owner-and-explicit-approval"	"document-route:R11-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:R11-A/E; ledger-history:Formed in 5718541; ffe1f49 changed five branches to six, removed approval/hash requirements and backfilled observed results."	"RES-R11-001,BOUND-R11-001"	"not-approved"	"responsible-security-owner;bound-readonly-query-and-sensitive-data-handling-scope;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R11-A0016"	"R11"	"R11-03"	"mes/docs/工厂首轮执行与回传清单.md"	"8305057b5f665d02b4891d88d3cf66afcc9b9f141757a19f7339c35bc91447fa"	"line 32"	"MES 工厂首轮执行与回传清单 > 二、工厂机准备"	"[x] Oracle 11g 使用 `mode=thick`，配置 Instant Client。"	"[x] Oracle 11g 使用 `mode=thick`，配置 Instant Client。"	"da982f858c749d20f7e2884f62f3d7480fa2d8aace160118697ac0d4ed41954c"	"factory-run-procedure-or-local-tooling-design"	"mixed-unapproved-acceptance-plan-and-limited-run-summary;run-authorization-is-not-requirement-approval"	"8005-factory-MES-readonly-run-and-limited-observation"	"exclude-from-requirement-approval"	"document-route:R11-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:R11-A/E; ledger-history:Formed in 5718541; ffe1f49 changed five branches to six, removed approval/hash requirements and backfilled observed results."	"RES-R11-001,BOUND-R11-001"	"not-approved"	"authoritative-requirement-source-if-behavior-is-required;separate-query-or-tooling-design-review;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R11-A0017"	"R11"	"R11-03"	"mes/docs/工厂首轮执行与回传清单.md"	"8305057b5f665d02b4891d88d3cf66afcc9b9f141757a19f7339c35bc91447fa"	"line 33"	"MES 工厂首轮执行与回传清单 > 二、工厂机准备"	"[x] （可选）在 bundle 根目录准备 `experiment-record.json`："	"[x] （可选）在 bundle 根目录准备 `experiment-record.json`："	"0423974ae94e059aaeb858abb7b116633347755677742cd59dd76ddff7c22cf4"	"superseded-factory-run-governance-claim"	"mixed-unapproved-acceptance-plan-and-limited-run-summary;run-authorization-is-not-requirement-approval"	"8005-factory-MES-readonly-run-and-limited-observation"	"historical-governance-evidence-only"	"document-route:R11-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:R11-A/E; ledger-history:Formed in 5718541; ffe1f49 changed five branches to six, removed approval/hash requirements and backfilled observed results."	"RES-R11-001,BOUND-R11-001"	"not-approved"	"evidence-only-not-an-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R11-A0018"	"R11"	"R11-03"	"mes/docs/工厂首轮执行与回传清单.md"	"8305057b5f665d02b4891d88d3cf66afcc9b9f141757a19f7339c35bc91447fa"	"line 45"	"MES 工厂首轮执行与回传清单 > 二、工厂机准备"	"[x] 确认没有另一轮相同实验并发执行。"	"[x] 确认没有另一轮相同实验并发执行。"	"a01bc7ed5527f81cde55c99b64406e11e6e442d6a02d1ebd64f6fb414dcc6554"	"factory-acceptance-condition-candidate"	"mixed-unapproved-acceptance-plan-and-limited-run-summary;run-authorization-is-not-requirement-approval"	"8005-factory-MES-readonly-run-and-limited-observation"	"needs-acceptance-owner-and-explicit-approval"	"document-route:R11-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:R11-A/E; ledger-history:Formed in 5718541; ffe1f49 changed five branches to six, removed approval/hash requirements and backfilled observed results."	"RES-R11-001,BOUND-R11-001"	"not-approved"	"responsible-acceptance-owner;approved-test-object-and-environment-scope;acceptance-evidence-package;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R11-A0019"	"R11"	"R11-03"	"mes/docs/工厂首轮执行与回传清单.md"	"8305057b5f665d02b4891d88d3cf66afcc9b9f141757a19f7339c35bc91447fa"	"lines 49-53"	"MES 工厂首轮执行与回传清单 > 三、工厂执行"	"以下命令均在 bundle 根目录执行（`--bundle .`）。"	"以下命令均在 bundle 根目录执行（`--bundle .`）。 `--output-root .\mes-runs`：三个 `run-...` 都写在本目录下的 `mes-runs\`。 `--experiment-record` 可省略；省略时 manifest 记 `not-provided`。 工厂命令用**单行**粘贴（PowerShell 5 反引号续行易乱序）。 `mes-config.ini` / `experiment-record.json` 若含中文，请用 **UTF-8 无 BOM** 保存。"	"fbced003405eee0fb8145c473f790377abacf02cc27a8576d6056472192133c9"	"factory-run-procedure-or-local-tooling-design"	"mixed-unapproved-acceptance-plan-and-limited-run-summary;run-authorization-is-not-requirement-approval"	"8005-factory-MES-readonly-run-and-limited-observation"	"exclude-from-requirement-approval"	"document-route:R11-candidate; unit-kind:markdown-paragraph; source-document-class:R11-A/E; ledger-history:Formed in 5718541; ffe1f49 changed five branches to six, removed approval/hash requirements and backfilled observed results."	"RES-R11-001,BOUND-R11-001"	"not-approved"	"authoritative-requirement-source-if-behavior-is-required;separate-query-or-tooling-design-review;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R11-A0020"	"R11"	"R11-03"	"mes/docs/工厂首轮执行与回传清单.md"	"8305057b5f665d02b4891d88d3cf66afcc9b9f141757a19f7339c35bc91447fa"	"lines 49-53"	"MES 工厂首轮执行与回传清单 > 三、工厂执行"	"`--output-root .\mes-runs`：三个 `run-...` 都写在本目录下的 `mes-runs\`。"	"以下命令均在 bundle 根目录执行（`--bundle .`）。 `--output-root .\mes-runs`：三个 `run-...` 都写在本目录下的 `mes-runs\`。 `--experiment-record` 可省略；省略时 manifest 记 `not-provided`。 工厂命令用**单行**粘贴（PowerShell 5 反引号续行易乱序）。 `mes-config.ini` / `experiment-record.json` 若含中文，请用 **UTF-8 无 BOM** 保存。"	"06b2827539f62d82e3dfe81c94d779d0e085945b6b073babefbfbbcdd96f63bd"	"factory-run-procedure-or-local-tooling-design"	"mixed-unapproved-acceptance-plan-and-limited-run-summary;run-authorization-is-not-requirement-approval"	"8005-factory-MES-readonly-run-and-limited-observation"	"exclude-from-requirement-approval"	"document-route:R11-candidate; unit-kind:markdown-paragraph; source-document-class:R11-A/E; ledger-history:Formed in 5718541; ffe1f49 changed five branches to six, removed approval/hash requirements and backfilled observed results."	"RES-R11-001,BOUND-R11-001"	"not-approved"	"authoritative-requirement-source-if-behavior-is-required;separate-query-or-tooling-design-review;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R11-A0021"	"R11"	"R11-03"	"mes/docs/工厂首轮执行与回传清单.md"	"8305057b5f665d02b4891d88d3cf66afcc9b9f141757a19f7339c35bc91447fa"	"lines 49-53"	"MES 工厂首轮执行与回传清单 > 三、工厂执行"	"`--experiment-record` 可省略；"	"以下命令均在 bundle 根目录执行（`--bundle .`）。 `--output-root .\mes-runs`：三个 `run-...` 都写在本目录下的 `mes-runs\`。 `--experiment-record` 可省略；省略时 manifest 记 `not-provided`。 工厂命令用**单行**粘贴（PowerShell 5 反引号续行易乱序）。 `mes-config.ini` / `experiment-record.json` 若含中文，请用 **UTF-8 无 BOM** 保存。"	"e423bdfcb5a8c61ead279719694263e44452a231252fea173a3625fca4c24727"	"superseded-factory-run-governance-claim"	"mixed-unapproved-acceptance-plan-and-limited-run-summary;run-authorization-is-not-requirement-approval"	"8005-factory-MES-readonly-run-and-limited-observation"	"historical-governance-evidence-only"	"document-route:R11-candidate; unit-kind:markdown-paragraph; source-document-class:R11-A/E; ledger-history:Formed in 5718541; ffe1f49 changed five branches to six, removed approval/hash requirements and backfilled observed results."	"RES-R11-001,BOUND-R11-001"	"not-approved"	"evidence-only-not-an-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R11-A0022"	"R11"	"R11-03"	"mes/docs/工厂首轮执行与回传清单.md"	"8305057b5f665d02b4891d88d3cf66afcc9b9f141757a19f7339c35bc91447fa"	"lines 49-53"	"MES 工厂首轮执行与回传清单 > 三、工厂执行"	"省略时 manifest 记 `not-provided`。"	"以下命令均在 bundle 根目录执行（`--bundle .`）。 `--output-root .\mes-runs`：三个 `run-...` 都写在本目录下的 `mes-runs\`。 `--experiment-record` 可省略；省略时 manifest 记 `not-provided`。 工厂命令用**单行**粘贴（PowerShell 5 反引号续行易乱序）。 `mes-config.ini` / `experiment-record.json` 若含中文，请用 **UTF-8 无 BOM** 保存。"	"cee3f77bbfc950a69620c040ee5e8f20635266ae73a0ed5741d360866a6c718a"	"superseded-factory-run-governance-claim"	"mixed-unapproved-acceptance-plan-and-limited-run-summary;run-authorization-is-not-requirement-approval"	"8005-factory-MES-readonly-run-and-limited-observation"	"historical-governance-evidence-only"	"document-route:R11-candidate; unit-kind:markdown-paragraph; source-document-class:R11-A/E; ledger-history:Formed in 5718541; ffe1f49 changed five branches to six, removed approval/hash requirements and backfilled observed results."	"RES-R11-001,BOUND-R11-001"	"not-approved"	"evidence-only-not-an-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R11-A0023"	"R11"	"R11-03"	"mes/docs/工厂首轮执行与回传清单.md"	"8305057b5f665d02b4891d88d3cf66afcc9b9f141757a19f7339c35bc91447fa"	"lines 49-53"	"MES 工厂首轮执行与回传清单 > 三、工厂执行"	"工厂命令用**单行**粘贴（PowerShell 5 反引号续行易乱序）。"	"以下命令均在 bundle 根目录执行（`--bundle .`）。 `--output-root .\mes-runs`：三个 `run-...` 都写在本目录下的 `mes-runs\`。 `--experiment-record` 可省略；省略时 manifest 记 `not-provided`。 工厂命令用**单行**粘贴（PowerShell 5 反引号续行易乱序）。 `mes-config.ini` / `experiment-record.json` 若含中文，请用 **UTF-8 无 BOM** 保存。"	"e4da9de50c8697639196de48807653e442f37d9fa993ef45f245e644852f6d0f"	"factory-run-procedure-or-local-tooling-design"	"mixed-unapproved-acceptance-plan-and-limited-run-summary;run-authorization-is-not-requirement-approval"	"8005-factory-MES-readonly-run-and-limited-observation"	"exclude-from-requirement-approval"	"document-route:R11-candidate; unit-kind:markdown-paragraph; source-document-class:R11-A/E; ledger-history:Formed in 5718541; ffe1f49 changed five branches to six, removed approval/hash requirements and backfilled observed results."	"RES-R11-001,BOUND-R11-001"	"not-approved"	"authoritative-requirement-source-if-behavior-is-required;separate-query-or-tooling-design-review;named-approver;approval-date;approved-scope;version-or-sha256-binding"
