"candidate_id"	"batch_id"	"source_record_id"	"source_path"	"source_sha256"	"exact_location"	"section_path"	"statement_text"	"source_context"	"statement_fingerprint"	"candidate_class"	"source_claim_status"	"applicable_scope"	"baseline_route"	"duplicate_or_derivation"	"conflict_pointer"	"approval_state"	"approval_gap"
"R03-A0011"	"R03"	"R03-01"	"requirement-documents/03-use-cases/01-site-operations/uc-001-load-completed-lot-into-slot.md"	"2eb915704d97aaa54decb651c73127ca42b5d61f55200d6e2ad24cdb08bfa809"	"line 45"	"UC-001 放入完工批次产品到仓位 > 前置条件"	"**人员与权限**"	"**人员与权限**"	"c0412b7f67d1e669e31c8c1b1335aedd1c74ebad6964e5824c7b210689ae88bb"	"business-use-case-behavior-candidate"	"unapproved-human-review-candidate"	"site-operation-and-slot-closure"	"needs-source-and-explicit-approval"	"document-route:R03-C; [UC-001](../../../../requirement-documents/03-use-cases/01-site-operations/uc-001-load-completed-lot-into-slot.md) `2eb915704d97`；`96→0b→48→ec→49`; 由原始站点搬运场景和 UC/BR 持续扩展；关联 BR-001/012/013/014；范围是起点装货、多花篮/多仓位、自动 LoadBatch 提交"	"none-found-within-r03-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R03-A0012"	"R03"	"R03-01"	"requirement-documents/03-use-cases/01-site-operations/uc-001-load-completed-lot-into-slot.md"	"2eb915704d97aaa54decb651c73127ca42b5d61f55200d6e2ad24cdb08bfa809"	"line 47"	"UC-001 放入完工批次产品到仓位 > 前置条件"	"生产操作员已通过 [[uc-043-verify-identity-and-manage-operation-session|UC-043]] 取得有效工号；"	"生产操作员已通过 [[uc-043-verify-identity-and-manage-operation-session|UC-043]] 取得有效工号；当前 Sublot 首次开锁后绑定该工号，直到 LoadBatch 自动提交闭环完成前不得更换"	"a5a9fb590dc5750851b8dcbfc6d3f5543caad7d6d2964f02b9e6784beb955f77"	"business-use-case-behavior-candidate"	"unapproved-human-review-candidate"	"site-operation-and-slot-closure"	"needs-source-and-explicit-approval"	"document-route:R03-C; [UC-001](../../../../requirement-documents/03-use-cases/01-site-operations/uc-001-load-completed-lot-into-slot.md) `2eb915704d97`；`96→0b→48→ec→49`; 由原始站点搬运场景和 UC/BR 持续扩展；关联 BR-001/012/013/014；范围是起点装货、多花篮/多仓位、自动 LoadBatch 提交"	"none-found-within-r03-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R03-A0013"	"R03"	"R03-01"	"requirement-documents/03-use-cases/01-site-operations/uc-001-load-completed-lot-into-slot.md"	"2eb915704d97aaa54decb651c73127ca42b5d61f55200d6e2ad24cdb08bfa809"	"line 47"	"UC-001 放入完工批次产品到仓位 > 前置条件"	"当前 Sublot 首次开锁后绑定该工号，直到 LoadBatch 自动提交闭环完成前不得更换"	"生产操作员已通过 [[uc-043-verify-identity-and-manage-operation-session|UC-043]] 取得有效工号；当前 Sublot 首次开锁后绑定该工号，直到 LoadBatch 自动提交闭环完成前不得更换"	"e5cbabe5dd802382dbd74f3f79df73b740cce428750139974e593380aa3bf037"	"business-use-case-behavior-candidate"	"unapproved-human-review-candidate"	"site-operation-and-slot-closure"	"needs-source-and-explicit-approval"	"document-route:R03-C; [UC-001](../../../../requirement-documents/03-use-cases/01-site-operations/uc-001-load-completed-lot-into-slot.md) `2eb915704d97`；`96→0b→48→ec→49`; 由原始站点搬运场景和 UC/BR 持续扩展；关联 BR-001/012/013/014；范围是起点装货、多花篮/多仓位、自动 LoadBatch 提交"	"none-found-within-r03-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R03-A0014"	"R03"	"R03-01"	"requirement-documents/03-use-cases/01-site-operations/uc-001-load-completed-lot-into-slot.md"	"2eb915704d97aaa54decb651c73127ca42b5d61f55200d6e2ad24cdb08bfa809"	"line 49"	"UC-001 放入完工批次产品到仓位 > 前置条件"	"目标仓位的电子锁是否关闭、光幕是否无遮挡，需要在确定目标仓位后才能判断（到站时尚不知道具体仓位），因此不作为本 UC 的 Precondition，而是在 Normal Flow 中""打开仓位""步骤里作为系统开锁前的检查项。"	"目标仓位的电子锁是否关闭、光幕是否无遮挡，需要在确定目标仓位后才能判断（到站时尚不知道具体仓位），因此不作为本 UC 的 Precondition，而是在 Normal Flow 中""打开仓位""步骤里作为系统开锁前的检查项。"	"ad3be47399097a72a897b97642388fa9efcf7833ed2ec79b17ac590a61432313"	"business-use-case-behavior-candidate"	"unapproved-human-review-candidate"	"site-operation-and-slot-closure"	"needs-source-and-explicit-approval"	"document-route:R03-C; [UC-001](../../../../requirement-documents/03-use-cases/01-site-operations/uc-001-load-completed-lot-into-slot.md) `2eb915704d97`；`96→0b→48→ec→49`; 由原始站点搬运场景和 UC/BR 持续扩展；关联 BR-001/012/013/014；范围是起点装货、多花篮/多仓位、自动 LoadBatch 提交"	"none-found-within-r03-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R03-A0015"	"R03"	"R03-01"	"requirement-documents/03-use-cases/01-site-operations/uc-001-load-completed-lot-into-slot.md"	"2eb915704d97aaa54decb651c73127ca42b5d61f55200d6e2ad24cdb08bfa809"	"line 51"	"UC-001 放入完工批次产品到仓位 > 前置条件"	"核验子批号时，以""该子批号对应的搬运任务是否属于本次 AGV 派车所关联的任务范围""为准，而不是要求""任务的目标站点严格等于操作员当前所在的物理站点""：由于相邻站点物理距离很近，一次派车可能同时涵盖多个相邻站点各自的搬运需求（例如同一次派车里同时包含 A、B 两个相邻站点的任务），操作员可以在车辆停靠 A 点时，提前装载本次派车任务范围内、属于相邻 B 点的产品，不需要等车辆真正到达 B 点。"	"核验子批号时，以""该子批号对应的搬运任务是否属于本次 AGV 派车所关联的任务范围""为准，而不是要求""任务的目标站点严格等于操作员当前所在的物理站点""：由于相邻站点物理距离很近，一次派车可能同时涵盖多个相邻站点各自的搬运需求（例如同一次派车里同时包含 A、B 两个相邻站点的任务），操作员可以在车辆停靠 A 点时，提前装载本次派车任务范围内、属于相邻 B 点的产品，不需要等车辆真正到达 B 点。但如果子批号对应的任务完全不属于本次派车的任务范围（例如距离较远、未被分配进本次派车的 C 点任务），即使该任务在系统中确实存在，也判定核验不通过，不允许装料（见 Normal Flow 第 1.2 条、Exception Flow E1.2）。评判标准不是站点之间的物理距离远近，而是该任务是否已被分配进本次派车的任务范围内；""本次派车任务范围""具体如何生成与维护，见 [[br-001-dispatch-task-range|BR-001]]。"	"b72cab9e957972fcca64885bcedde15db1d3899ee62ba52adda92778214b80d6"	"business-use-case-behavior-candidate"	"unapproved-human-review-candidate"	"site-operation-and-slot-closure"	"needs-source-and-explicit-approval"	"document-route:R03-C; [UC-001](../../../../requirement-documents/03-use-cases/01-site-operations/uc-001-load-completed-lot-into-slot.md) `2eb915704d97`；`96→0b→48→ec→49`; 由原始站点搬运场景和 UC/BR 持续扩展；关联 BR-001/012/013/014；范围是起点装货、多花篮/多仓位、自动 LoadBatch 提交"	"none-found-within-r03-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R03-A0016"	"R03"	"R03-01"	"requirement-documents/03-use-cases/01-site-operations/uc-001-load-completed-lot-into-slot.md"	"2eb915704d97aaa54decb651c73127ca42b5d61f55200d6e2ad24cdb08bfa809"	"line 51"	"UC-001 放入完工批次产品到仓位 > 前置条件"	"但如果子批号对应的任务完全不属于本次派车的任务范围（例如距离较远、未被分配进本次派车的 C 点任务），即使该任务在系统中确实存在，也判定核验不通过，不允许装料（见 Normal Flow 第 1.2 条、Exception Flow E1.2）。"	"核验子批号时，以""该子批号对应的搬运任务是否属于本次 AGV 派车所关联的任务范围""为准，而不是要求""任务的目标站点严格等于操作员当前所在的物理站点""：由于相邻站点物理距离很近，一次派车可能同时涵盖多个相邻站点各自的搬运需求（例如同一次派车里同时包含 A、B 两个相邻站点的任务），操作员可以在车辆停靠 A 点时，提前装载本次派车任务范围内、属于相邻 B 点的产品，不需要等车辆真正到达 B 点。但如果子批号对应的任务完全不属于本次派车的任务范围（例如距离较远、未被分配进本次派车的 C 点任务），即使该任务在系统中确实存在，也判定核验不通过，不允许装料（见 Normal Flow 第 1.2 条、Exception Flow E1.2）。评判标准不是站点之间的物理距离远近，而是该任务是否已被分配进本次派车的任务范围内；""本次派车任务范围""具体如何生成与维护，见 [[br-001-dispatch-task-range|BR-001]]。"	"d08e85af9de0c1fc11aec82006acbc0ca0c5dd67650f3c577515a34f5b24bbde"	"business-use-case-behavior-candidate"	"unapproved-human-review-candidate"	"site-operation-and-slot-closure"	"needs-source-and-explicit-approval"	"document-route:R03-C; [UC-001](../../../../requirement-documents/03-use-cases/01-site-operations/uc-001-load-completed-lot-into-slot.md) `2eb915704d97`；`96→0b→48→ec→49`; 由原始站点搬运场景和 UC/BR 持续扩展；关联 BR-001/012/013/014；范围是起点装货、多花篮/多仓位、自动 LoadBatch 提交"	"none-found-within-r03-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R03-A0017"	"R03"	"R03-01"	"requirement-documents/03-use-cases/01-site-operations/uc-001-load-completed-lot-into-slot.md"	"2eb915704d97aaa54decb651c73127ca42b5d61f55200d6e2ad24cdb08bfa809"	"line 51"	"UC-001 放入完工批次产品到仓位 > 前置条件"	"评判标准不是站点之间的物理距离远近，而是该任务是否已被分配进本次派车的任务范围内；"	"核验子批号时，以""该子批号对应的搬运任务是否属于本次 AGV 派车所关联的任务范围""为准，而不是要求""任务的目标站点严格等于操作员当前所在的物理站点""：由于相邻站点物理距离很近，一次派车可能同时涵盖多个相邻站点各自的搬运需求（例如同一次派车里同时包含 A、B 两个相邻站点的任务），操作员可以在车辆停靠 A 点时，提前装载本次派车任务范围内、属于相邻 B 点的产品，不需要等车辆真正到达 B 点。但如果子批号对应的任务完全不属于本次派车的任务范围（例如距离较远、未被分配进本次派车的 C 点任务），即使该任务在系统中确实存在，也判定核验不通过，不允许装料（见 Normal Flow 第 1.2 条、Exception Flow E1.2）。评判标准不是站点之间的物理距离远近，而是该任务是否已被分配进本次派车的任务范围内；""本次派车任务范围""具体如何生成与维护，见 [[br-001-dispatch-task-range|BR-001]]。"	"4b9249786923c9d01516a8f188c7c9f3ee62b23ddd22e5cd49df20d7a3d347d7"	"business-use-case-behavior-candidate"	"unapproved-human-review-candidate"	"site-operation-and-slot-closure"	"needs-source-and-explicit-approval"	"document-route:R03-C; [UC-001](../../../../requirement-documents/03-use-cases/01-site-operations/uc-001-load-completed-lot-into-slot.md) `2eb915704d97`；`96→0b→48→ec→49`; 由原始站点搬运场景和 UC/BR 持续扩展；关联 BR-001/012/013/014；范围是起点装货、多花篮/多仓位、自动 LoadBatch 提交"	"none-found-within-r03-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R03-A0018"	"R03"	"R03-01"	"requirement-documents/03-use-cases/01-site-operations/uc-001-load-completed-lot-into-slot.md"	"2eb915704d97aaa54decb651c73127ca42b5d61f55200d6e2ad24cdb08bfa809"	"line 51"	"UC-001 放入完工批次产品到仓位 > 前置条件"	"""本次派车任务范围""具体如何生成与维护，见 [[br-001-dispatch-task-range|BR-001]]。"	"核验子批号时，以""该子批号对应的搬运任务是否属于本次 AGV 派车所关联的任务范围""为准，而不是要求""任务的目标站点严格等于操作员当前所在的物理站点""：由于相邻站点物理距离很近，一次派车可能同时涵盖多个相邻站点各自的搬运需求（例如同一次派车里同时包含 A、B 两个相邻站点的任务），操作员可以在车辆停靠 A 点时，提前装载本次派车任务范围内、属于相邻 B 点的产品，不需要等车辆真正到达 B 点。但如果子批号对应的任务完全不属于本次派车的任务范围（例如距离较远、未被分配进本次派车的 C 点任务），即使该任务在系统中确实存在，也判定核验不通过，不允许装料（见 Normal Flow 第 1.2 条、Exception Flow E1.2）。评判标准不是站点之间的物理距离远近，而是该任务是否已被分配进本次派车的任务范围内；""本次派车任务范围""具体如何生成与维护，见 [[br-001-dispatch-task-range|BR-001]]。"	"a91a9c4921735641860a5d491522c7c0e39467e9da022101d43e6b804b22a8af"	"business-use-case-behavior-candidate"	"unapproved-human-review-candidate"	"site-operation-and-slot-closure"	"needs-source-and-explicit-approval"	"document-route:R03-C; [UC-001](../../../../requirement-documents/03-use-cases/01-site-operations/uc-001-load-completed-lot-into-slot.md) `2eb915704d97`；`96→0b→48→ec→49`; 由原始站点搬运场景和 UC/BR 持续扩展；关联 BR-001/012/013/014；范围是起点装货、多花篮/多仓位、自动 LoadBatch 提交"	"none-found-within-r03-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R03-A0019"	"R03"	"R03-01"	"requirement-documents/03-use-cases/01-site-operations/uc-001-load-completed-lot-into-slot.md"	"2eb915704d97aaa54decb651c73127ca42b5d61f55200d6e2ad24cdb08bfa809"	"line 53"	"UC-001 放入完工批次产品到仓位 > 前置条件"	"子批号当前的 MES 工序、任务类型是否与搬运类型（moveType）匹配（对应 [[terminology-glossary|术语表]] 第 8 节的 `NG_STEP_ERROR`/`NG_TASK_ERROR`/`NG_LOT_CLOSED` 等核验错误码），由服务器在从 MES 同步、生成本地任务记录时校验：只有工序、任务类型等信息已经满足对应搬运类型要求的子批号，才会被同步为本地任务，并在生成时就带上对应的搬运类型（moveType）标记。"	"子批号当前的 MES 工序、任务类型是否与搬运类型（moveType）匹配（对应 [[terminology-glossary|术语表]] 第 8 节的 `NG_STEP_ERROR`/`NG_TASK_ERROR`/`NG_LOT_CLOSED` 等核验错误码），由服务器在从 MES 同步、生成本地任务记录时校验：只有工序、任务类型等信息已经满足对应搬运类型要求的子批号，才会被同步为本地任务，并在生成时就带上对应的搬运类型（moveType）标记。因此，只要任务已经出现在本地数据库中，其工序/任务类型必然已经满足要求，本 UC 扫码环节（见 1.1、1.2）不需要重复核验 MES 工序/任务类型，只需核验该任务记录是否仍然有效（见 1.1）以及是否属于本次派车范围（见 1.2）。"	"efa054d5c66a8f31377ebf6eb0b5ed06b496525c726b2153bd2325df401720a8"	"embedded-internal-design-derivation"	"unapproved-human-review-candidate"	"site-operation-and-slot-closure"	"exclude-from-requirement-approval"	"document-route:R03-C; [UC-001](../../../../requirement-documents/03-use-cases/01-site-operations/uc-001-load-completed-lot-into-slot.md) `2eb915704d97`；`96→0b→48→ec→49`; 由原始站点搬运场景和 UC/BR 持续扩展；关联 BR-001/012/013/014；范围是起点装货、多花篮/多仓位、自动 LoadBatch 提交"	"none-found-within-r03-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding;authoritative-business-or-safety-source;independent-approval-unit-reframing"
"R03-A0020"	"R03"	"R03-01"	"requirement-documents/03-use-cases/01-site-operations/uc-001-load-completed-lot-into-slot.md"	"2eb915704d97aaa54decb651c73127ca42b5d61f55200d6e2ad24cdb08bfa809"	"line 53"	"UC-001 放入完工批次产品到仓位 > 前置条件"	"因此，只要任务已经出现在本地数据库中，其工序/任务类型必然已经满足要求，本 UC 扫码环节（见 1.1、1.2）不需要重复核验 MES 工序/任务类型，只需核验该任务记录是否仍然有效（见 1.1）以及是否属于本次派车范围（见 1.2）。"	"子批号当前的 MES 工序、任务类型是否与搬运类型（moveType）匹配（对应 [[terminology-glossary|术语表]] 第 8 节的 `NG_STEP_ERROR`/`NG_TASK_ERROR`/`NG_LOT_CLOSED` 等核验错误码），由服务器在从 MES 同步、生成本地任务记录时校验：只有工序、任务类型等信息已经满足对应搬运类型要求的子批号，才会被同步为本地任务，并在生成时就带上对应的搬运类型（moveType）标记。因此，只要任务已经出现在本地数据库中，其工序/任务类型必然已经满足要求，本 UC 扫码环节（见 1.1、1.2）不需要重复核验 MES 工序/任务类型，只需核验该任务记录是否仍然有效（见 1.1）以及是否属于本次派车范围（见 1.2）。"	"db84ade60605cbe0bb1ee41b5d952003124115f8e38b65bf8c35203873f67b8f"	"embedded-internal-design-derivation"	"unapproved-human-review-candidate"	"site-operation-and-slot-closure"	"exclude-from-requirement-approval"	"document-route:R03-C; [UC-001](../../../../requirement-documents/03-use-cases/01-site-operations/uc-001-load-completed-lot-into-slot.md) `2eb915704d97`；`96→0b→48→ec→49`; 由原始站点搬运场景和 UC/BR 持续扩展；关联 BR-001/012/013/014；范围是起点装货、多花篮/多仓位、自动 LoadBatch 提交"	"none-found-within-r03-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding;authoritative-business-or-safety-source;independent-approval-unit-reframing"
