"candidate_id"	"batch_id"	"source_record_id"	"source_path"	"source_sha256"	"exact_location"	"section_path"	"statement_text"	"source_context"	"statement_fingerprint"	"candidate_class"	"source_claim_status"	"applicable_scope"	"baseline_route"	"duplicate_or_derivation"	"conflict_pointer"	"approval_state"	"approval_gap"
"R05-A0011"	"R05"	"R05-03"	"requirement-documents/05-test-cases/01-site-operations/tc-003-door-or-curtain-mismatch-reject.md"	"d7654d1627349697bfcc722159cf3dae6221e6300c35d49064c0af7a2ed2f649"	"line 21"	"TC-003 未收敛或状态不明时拒绝本站结束 > Test Steps 测试步骤"	"尝试人工结束本站或推进到自动超时。"	"尝试人工结束本站或推进到自动超时。"	"4bb7d8c5dd35f67de9ab414b4db1519e56b83f5452ac7f7b291a28207b5332c5"	"business-acceptance-action-candidate"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-site-operation-and-stop-closure"	"needs-upstream-source-and-explicit-approval"	"document-route:R05-C1; scenario:TC-003; scenario-role:action; upstream-fr:FR-003; upstream-uc:UC-002,UC-046; formation-history:H1:ecd0fd8-to-493ac5a; `d7654d162734` / H1; derived object: FR-003 AC-3"	"none-found-within-r05-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R05-A0012"	"R05"	"R05-03"	"requirement-documents/05-test-cases/01-site-operations/tc-003-door-or-curtain-mismatch-reject.md"	"d7654d1627349697bfcc722159cf3dae6221e6300c35d49064c0af7a2ed2f649"	"line 25"	"TC-003 未收敛或状态不明时拒绝本站结束 > Expected Result 预期结果"	"每种状态均拒绝 StopClosureCommit，不取消任务、不发车，并给出明确阻断原因。"	"每种状态均拒绝 StopClosureCommit，不取消任务、不发车，并给出明确阻断原因。"	"ad0e0bb3eecdfd49a6f800fa071b83ec031331c50f2e4db184dfc0073353cc2b"	"internal-state-or-architecture-derivation"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-internal-site-operation-state-model"	"exclude-from-requirement-approval"	"document-route:R05-C1; scenario:TC-003; scenario-role:outcome; upstream-fr:FR-003; upstream-uc:UC-002,UC-046; formation-history:H1:ecd0fd8-to-493ac5a; `d7654d162734` / H1; derived object: FR-003 AC-3"	"none-found-within-r05-pass"	"not-approved"	"authoritative-requirement-source;independent-approval-unit-reframing;authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R05-A0013"	"R05"	"R05-03"	"requirement-documents/05-test-cases/01-site-operations/tc-003-door-or-curtain-mismatch-reject.md"	"d7654d1627349697bfcc722159cf3dae6221e6300c35d49064c0af7a2ed2f649"	"line 29"	"TC-003 未收敛或状态不明时拒绝本站结束 > Verifies 验证对象"	"FR-003 AC-3"	"FR-003 AC-3"	"96ee241aeb75b4b7979629423c573da5b33100e6805bef628cf278bcd45e7e70"	"verification-traceability-evidence"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-site-operation-and-stop-closure"	"evidence-only"	"document-route:R05-C1; scenario:TC-003; scenario-role:verification; upstream-fr:FR-003; upstream-uc:UC-002,UC-046; formation-history:H1:ecd0fd8-to-493ac5a; `d7654d162734` / H1; derived object: FR-003 AC-3"	"none-found-within-r05-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R05-A0014"	"R05"	"R05-04"	"requirement-documents/05-test-cases/01-site-operations/tc-004-batch-confirm-success-and-record.md"	"e9eb15d41eefb95f5b0c95b3215539293fcbc220bd1635b20d0f0e8be840d8ad"	"line 17"	"TC-004 整站结束原子提交 > Preconditions 前置条件"	"FR-003 核验通过，本站有多个尚未开始的待装任务。"	"FR-003 核验通过，本站有多个尚未开始的待装任务。"	"e32bf64fc964e9cd506c909603063f2e681e33293d9dc328ecfda582d4be2674"	"business-acceptance-precondition-candidate"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-site-operation-and-stop-closure"	"needs-upstream-source-and-explicit-approval"	"document-route:R05-C1; scenario:TC-004; scenario-role:precondition; upstream-fr:FR-004; upstream-uc:UC-002,UC-046; formation-history:H1:ecd0fd8-to-493ac5a; `e9eb15d41eef` / H1; derived object: FR-004 AC-1"	"none-found-within-r05-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R05-A0015"	"R05"	"R05-04"	"requirement-documents/05-test-cases/01-site-operations/tc-004-batch-confirm-success-and-record.md"	"e9eb15d41eefb95f5b0c95b3215539293fcbc220bd1635b20d0f0e8be840d8ad"	"line 21"	"TC-004 整站结束原子提交 > Test Steps 测试步骤"	"分别执行正常提交，并在其中一个取消记录写入时注入失败。"	"分别执行正常提交，并在其中一个取消记录写入时注入失败。"	"aad2ec8278d304a7eed207ced331c8fd0588bbc1955fcfdc9b382fafec1c7798"	"business-acceptance-action-candidate"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-site-operation-and-stop-closure"	"needs-upstream-source-and-explicit-approval"	"document-route:R05-C1; scenario:TC-004; scenario-role:action; upstream-fr:FR-004; upstream-uc:UC-002,UC-046; formation-history:H1:ecd0fd8-to-493ac5a; `e9eb15d41eef` / H1; derived object: FR-004 AC-1"	"none-found-within-r05-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R05-A0016"	"R05"	"R05-04"	"requirement-documents/05-test-cases/01-site-operations/tc-004-batch-confirm-success-and-record.md"	"e9eb15d41eefb95f5b0c95b3215539293fcbc220bd1635b20d0f0e8be840d8ad"	"line 25"	"TC-004 整站结束原子提交 > Expected Result 预期结果"	"正常时本站、全部任务终态、取消抑制和审计一起提交；"	"正常时本站、全部任务终态、取消抑制和审计一起提交；故障时全部回滚。"	"2704483993d01ea255dff3be1dbcde7afc77b23fccb69351ba4216bb3b27bc9b"	"business-acceptance-outcome-candidate"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-site-operation-and-stop-closure"	"hold-for-conflict-decision"	"document-route:R05-C1; scenario:TC-004; scenario-role:outcome; upstream-fr:FR-004; upstream-uc:UC-002,UC-046; formation-history:H1:ecd0fd8-to-493ac5a; `e9eb15d41eef` / H1; derived object: FR-004 AC-1"	"CF-R01-001"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R05-A0017"	"R05"	"R05-04"	"requirement-documents/05-test-cases/01-site-operations/tc-004-batch-confirm-success-and-record.md"	"e9eb15d41eefb95f5b0c95b3215539293fcbc220bd1635b20d0f0e8be840d8ad"	"line 25"	"TC-004 整站结束原子提交 > Expected Result 预期结果"	"故障时全部回滚。"	"正常时本站、全部任务终态、取消抑制和审计一起提交；故障时全部回滚。"	"b4db91745e57f0eb10ad83345a1ab9b5b8fcb85548ab400a6e864e1fcba8540f"	"safety-hardware-acceptance-candidate"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-site-safety-slot-hardware-and-recovery"	"needs-safety-hardware-authority-and-explicit-approval"	"document-route:R05-C1; scenario:TC-004; scenario-role:outcome; upstream-fr:FR-004; upstream-uc:UC-002,UC-046; formation-history:H1:ecd0fd8-to-493ac5a; `e9eb15d41eef` / H1; derived object: FR-004 AC-1"	"none-found-within-r05-pass"	"not-approved"	"hardware-and-IO-version-binding;safety-or-hardware-owner;risk-review-evidence;authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R05-A0018"	"R05"	"R05-04"	"requirement-documents/05-test-cases/01-site-operations/tc-004-batch-confirm-success-and-record.md"	"e9eb15d41eefb95f5b0c95b3215539293fcbc220bd1635b20d0f0e8be840d8ad"	"line 29"	"TC-004 整站结束原子提交 > Verifies 验证对象"	"FR-004 AC-1"	"FR-004 AC-1"	"b7f36a635048c93ccfce846aead35b2f5265617e422693ce1749f7bf92ab49c4"	"verification-traceability-evidence"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-site-operation-and-stop-closure"	"evidence-only"	"document-route:R05-C1; scenario:TC-004; scenario-role:verification; upstream-fr:FR-004; upstream-uc:UC-002,UC-046; formation-history:H1:ecd0fd8-to-493ac5a; `e9eb15d41eef` / H1; derived object: FR-004 AC-1"	"none-found-within-r05-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R05-A0019"	"R05"	"R05-05"	"requirement-documents/05-test-cases/01-site-operations/tc-005-session-closure-on-confirm.md"	"a24a2e08abb561529d25e56ce8b130bf8c4dcaa886c21025f248b86eb0da3fe8"	"line 17"	"TC-005 整站提交立即结束操作会话 > Preconditions 前置条件"	"OperationSession 和 OnboardOperatorContext 有效。"	"OperationSession 和 OnboardOperatorContext 有效。"	"c1f2ffb419df9c87d7f0564466fa38d932eb4b88506c5cc62dc8d83494535a5b"	"internal-state-or-architecture-derivation"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-internal-site-operation-state-model"	"exclude-from-requirement-approval"	"document-route:R05-C1; scenario:TC-005; scenario-role:precondition; upstream-fr:FR-004,FR-013; upstream-uc:UC-002,UC-043,UC-046; formation-history:H1:ecd0fd8-to-493ac5a; `a24a2e08abb5` / H1; derived object: FR-004 AC-2"	"none-found-within-r05-pass"	"not-approved"	"authoritative-requirement-source;independent-approval-unit-reframing;authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R05-A0020"	"R05"	"R05-05"	"requirement-documents/05-test-cases/01-site-operations/tc-005-session-closure-on-confirm.md"	"a24a2e08abb561529d25e56ce8b130bf8c4dcaa886c21025f248b86eb0da3fe8"	"line 21"	"TC-005 整站提交立即结束操作会话 > Test Steps 测试步骤"	"完成 StopClosureCommit，但暂不让 RIoT 移动成功。"	"完成 StopClosureCommit，但暂不让 RIoT 移动成功。"	"f18747dd5cd25020f87703ed109c22be10d8b1e8af9aae3600db8a7330ce4e8a"	"internal-state-or-architecture-derivation"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-internal-site-operation-state-model"	"exclude-from-requirement-approval"	"document-route:R05-C1; scenario:TC-005; scenario-role:action; upstream-fr:FR-004,FR-013; upstream-uc:UC-002,UC-043,UC-046; formation-history:H1:ecd0fd8-to-493ac5a; `a24a2e08abb5` / H1; derived object: FR-004 AC-2"	"none-found-within-r05-pass"	"not-approved"	"authoritative-requirement-source;independent-approval-unit-reframing;authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R05-A0021"	"R05"	"R05-05"	"requirement-documents/05-test-cases/01-site-operations/tc-005-session-closure-on-confirm.md"	"a24a2e08abb561529d25e56ce8b130bf8c4dcaa886c21025f248b86eb0da3fe8"	"line 25"	"TC-005 整站提交立即结束操作会话 > Expected Result 预期结果"	"操作会话已经结束、车载工号已经清除，本站扫码与纠错入口保持关闭。"	"操作会话已经结束、车载工号已经清除，本站扫码与纠错入口保持关闭。"	"2843b7eabebb500a681958c6840e737c5d8c5bfe665bda8a20173f775fa6f557"	"identity-security-acceptance-candidate"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-identity-role-and-session"	"needs-security-role-owner-and-explicit-approval"	"document-route:R05-C1; scenario:TC-005; scenario-role:outcome; upstream-fr:FR-004,FR-013; upstream-uc:UC-002,UC-043,UC-046; formation-history:H1:ecd0fd8-to-493ac5a; `a24a2e08abb5` / H1; derived object: FR-004 AC-2"	"none-found-within-r05-pass"	"not-approved"	"role-authorization-source;security-or-business-owner;authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R05-A0022"	"R05"	"R05-05"	"requirement-documents/05-test-cases/01-site-operations/tc-005-session-closure-on-confirm.md"	"a24a2e08abb561529d25e56ce8b130bf8c4dcaa886c21025f248b86eb0da3fe8"	"line 29"	"TC-005 整站提交立即结束操作会话 > Verifies 验证对象"	"FR-004 AC-2"	"FR-004 AC-2"	"e808a463bea06d670e39f1818f26f9a21526be5b758d0b21dd6b9de626383d67"	"verification-traceability-evidence"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-site-operation-and-stop-closure"	"evidence-only"	"document-route:R05-C1; scenario:TC-005; scenario-role:verification; upstream-fr:FR-004,FR-013; upstream-uc:UC-002,UC-043,UC-046; formation-history:H1:ecd0fd8-to-493ac5a; `a24a2e08abb5` / H1; derived object: FR-004 AC-2"	"none-found-within-r05-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R05-A0023"	"R05"	"R05-06"	"requirement-documents/05-test-cases/01-site-operations/tc-006-confirm-non-reversible.md"	"cd04d344761829487dba79d23e1029ab9283992474dd6b95c48081efa582dc91"	"line 17"	"TC-006 发车失败不撤销整站结束 > Preconditions 前置条件"	"StopClosureCommit 已成功。"	"StopClosureCommit 已成功。"	"42e8e66ebb9c0d39e51c9064d384fd3bd67054666a0d66bef01fcb00e66e8c70"	"internal-state-or-architecture-derivation"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-internal-site-operation-state-model"	"exclude-from-requirement-approval"	"document-route:R05-C1; scenario:TC-006; scenario-role:precondition; upstream-fr:FR-004; upstream-uc:UC-002,UC-046; formation-history:H1:ecd0fd8-to-493ac5a; `cd04d3447618` / H1; derived object: FR-004 AC-4"	"none-found-within-r05-pass"	"not-approved"	"authoritative-requirement-source;independent-approval-unit-reframing;authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R05-A0024"	"R05"	"R05-06"	"requirement-documents/05-test-cases/01-site-operations/tc-006-confirm-non-reversible.md"	"cd04d344761829487dba79d23e1029ab9283992474dd6b95c48081efa582dc91"	"line 21"	"TC-006 发车失败不撤销整站结束 > Test Steps 测试步骤"	"使 RIoT 移动请求失败。"	"使 RIoT 移动请求失败。"	"d729fe266644c1620f220e327576ee923bc4e2074fb29ddaae73b2a467fbf7c3"	"business-acceptance-action-candidate"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-site-operation-and-stop-closure"	"needs-upstream-source-and-explicit-approval"	"document-route:R05-C1; scenario:TC-006; scenario-role:action; upstream-fr:FR-004; upstream-uc:UC-002,UC-046; formation-history:H1:ecd0fd8-to-493ac5a; `cd04d3447618` / H1; derived object: FR-004 AC-4"	"none-found-within-r05-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R05-A0025"	"R05"	"R05-06"	"requirement-documents/05-test-cases/01-site-operations/tc-006-confirm-non-reversible.md"	"cd04d344761829487dba79d23e1029ab9283992474dd6b95c48081efa582dc91"	"line 25"	"TC-006 发车失败不撤销整站结束 > Expected Result 预期结果"	"系统保留本站结束、任务取消和会话终结，显示等待发车重试并报警，不恢复本站操作。"	"系统保留本站结束、任务取消和会话终结，显示等待发车重试并报警，不恢复本站操作。"	"42957ce85b0810410bd01381c161a71c8c019efd0de4bf8ed3f88fbf15ef9f0a"	"operator-HMI-acceptance-candidate"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-onboard-HMI-and-site-operation"	"needs-operator-product-owner-and-explicit-approval"	"document-route:R05-C1; scenario:TC-006; scenario-role:outcome; upstream-fr:FR-004; upstream-uc:UC-002,UC-046; formation-history:H1:ecd0fd8-to-493ac5a; `cd04d3447618` / H1; derived object: FR-004 AC-4"	"none-found-within-r05-pass"	"not-approved"	"operator-or-product-owner;project-station-or-configuration-scope;authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R05-A0026"	"R05"	"R05-06"	"requirement-documents/05-test-cases/01-site-operations/tc-006-confirm-non-reversible.md"	"cd04d344761829487dba79d23e1029ab9283992474dd6b95c48081efa582dc91"	"line 29"	"TC-006 发车失败不撤销整站结束 > Verifies 验证对象"	"FR-004 AC-4"	"FR-004 AC-4"	"ba7a7148710e9ec1aa67bf61d326a3820ea6dde83114efb98172b37f03864129"	"verification-traceability-evidence"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-site-operation-and-stop-closure"	"evidence-only"	"document-route:R05-C1; scenario:TC-006; scenario-role:verification; upstream-fr:FR-004; upstream-uc:UC-002,UC-046; formation-history:H1:ecd0fd8-to-493ac5a; `cd04d3447618` / H1; derived object: FR-004 AC-4"	"none-found-within-r05-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
