"candidate_id"	"batch_id"	"source_record_id"	"source_path"	"source_sha256"	"exact_location"	"section_path"	"statement_text"	"source_context"	"statement_fingerprint"	"candidate_class"	"source_claim_status"	"applicable_scope"	"baseline_route"	"duplicate_or_derivation"	"conflict_pointer"	"approval_state"	"approval_gap"
"R13-A0011"	"R13"	"R13-01"	"rcs/01-rcs-intro.md"	"b40f96da995b13b85f48e9e8cef6d2f03328b1357ce0f3fc583b7a8848025d9f"	"line 19"	"RCS介绍 > 如何通过API访问RIoT"	"通过用户登录API获得bearer token"	"通过用户登录API获得bearer token"	"c0dc5f056385b71f29e035282c4fa0755331e854ff382bc1e1124c29c9cd4d1e"	"security-credential-and-access-boundary-candidate"	"unapproved-project-integration-note; environment-and-api-boundaries-resolved-only-by-linked-user-decisions"	"8005-project-integration-note-needing-linked-decision-control"	"needs-security-owner-bound-approved-auth-flow"	"document-route:R13-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:R13-PN; current-applicability:Project-local access/API note with unbound environment and unsafe example credentials; not a production configuration or project authorization.; ledger-history:Present by the initial 2026-07-13 commit and changed on 2026-07-16; no named approver or target-build binding."	"BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001,SECRET-R13-001"	"not-approved"	"responsible-security-owner;approved-credential-lifecycle-and-secret-boundary;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R13-A0012"	"R13"	"R13-01"	"rcs/01-rcs-intro.md"	"b40f96da995b13b85f48e9e8cef6d2f03328b1357ce0f3fc583b7a8848025d9f"	"line 20"	"RCS介绍 > 如何通过API访问RIoT"	"放在HTTP请求头里，访问其他RIoT API"	"放在HTTP请求头里，访问其他RIoT API"	"16216db9b34472cf56230dce1ec3e7854f3bfe25aa1c75c08bbb7f666b823165"	"security-credential-and-access-boundary-candidate"	"unapproved-project-integration-note; environment-and-api-boundaries-resolved-only-by-linked-user-decisions"	"8005-project-integration-note-needing-linked-decision-control"	"needs-security-owner-bound-approved-auth-flow"	"document-route:R13-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:R13-PN; current-applicability:Project-local access/API note with unbound environment and unsafe example credentials; not a production configuration or project authorization.; ledger-history:Present by the initial 2026-07-13 commit and changed on 2026-07-16; no named approver or target-build binding."	"BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001"	"not-approved"	"responsible-security-owner;approved-credential-lifecycle-and-secret-boundary;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R13-A0013"	"R13"	"R13-01"	"rcs/01-rcs-intro.md"	"b40f96da995b13b85f48e9e8cef6d2f03328b1357ce0f3fc583b7a8848025d9f"	"line 23"	"RCS介绍 > 如何获取RIoT API"	"可看文档"	"可看文档"	"8ef68a8cad2fc12a340559cd81e9fab23b1fcdb5ad421bf46743647444492299"	"environment-access-or-interface-discovery-note"	"unapproved-project-integration-note; environment-and-api-boundaries-resolved-only-by-linked-user-decisions"	"8005-project-integration-note-needing-linked-decision-control"	"evidence-only-needs-controlled-environment-binding"	"document-route:R13-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:R13-PN; current-applicability:Project-local access/API note with unbound environment and unsafe example credentials; not a production configuration or project authorization.; ledger-history:Present by the initial 2026-07-13 commit and changed on 2026-07-16; no named approver or target-build binding."	"BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001"	"not-approved"	"evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R13-A0014"	"R13"	"R13-01"	"rcs/01-rcs-intro.md"	"b40f96da995b13b85f48e9e8cef6d2f03328b1357ce0f3fc583b7a8848025d9f"	"line 24"	"RCS介绍 > 如何获取RIoT API"	"可看RIoT的swagger(RIoT所在ip+端口号8888/swagger-ui/index.html#/)"	"可看RIoT的swagger(RIoT所在ip+端口号8888/swagger-ui/index.html#/)"	"01d893f6548340737926fa792a27f9d666b0a91560ff2c1048bff7c317c35c24"	"environment-access-or-interface-discovery-note"	"unapproved-project-integration-note; environment-and-api-boundaries-resolved-only-by-linked-user-decisions"	"8005-project-integration-note-needing-linked-decision-control"	"evidence-only-needs-controlled-environment-binding"	"document-route:R13-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:R13-PN; current-applicability:Project-local access/API note with unbound environment and unsafe example credentials; not a production configuration or project authorization.; ledger-history:Present by the initial 2026-07-13 commit and changed on 2026-07-16; no named approver or target-build binding."	"BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001"	"not-approved"	"evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R13-A0015"	"R13"	"R13-01"	"rcs/01-rcs-intro.md"	"b40f96da995b13b85f48e9e8cef6d2f03328b1357ce0f3fc583b7a8848025d9f"	"line 25"	"RCS介绍 > 如何获取RIoT API"	"例如http://172.19.206.222:8888/swagger-ui/index.html#/"	"例如http://172.19.206.222:8888/swagger-ui/index.html#/"	"b44591175c6569d36774a6b87051a03313f55d703f062180f014a653831717a7"	"environment-access-or-interface-discovery-note"	"unapproved-project-integration-note; environment-and-api-boundaries-resolved-only-by-linked-user-decisions"	"8005-project-integration-note-needing-linked-decision-control"	"evidence-only-needs-controlled-environment-binding"	"document-route:R13-candidate; unit-kind:markdown-paragraph; source-document-class:R13-PN; current-applicability:Project-local access/API note with unbound environment and unsafe example credentials; not a production configuration or project authorization.; ledger-history:Present by the initial 2026-07-13 commit and changed on 2026-07-16; no named approver or target-build binding."	"BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001"	"not-approved"	"evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R13-A0016"	"R13"	"R13-01"	"rcs/01-rcs-intro.md"	"b40f96da995b13b85f48e9e8cef6d2f03328b1357ce0f3fc583b7a8848025d9f"	"line 29"	"RCS介绍 > 本仓库相关资料"	"[`riot_swagger/`](./riot_swagger/)：RIoT OpenAPI 原始快照，用于查询静态接口契约。"	"[`riot_swagger/`](./riot_swagger/)：RIoT OpenAPI 原始快照，用于查询静态接口契约。"	"71223c28e5086ff6e23c128e6db2287fe5cb3e303a2ea67dac557cde93579862"	"local-evidence-navigation-index"	"unapproved-project-integration-note; environment-and-api-boundaries-resolved-only-by-linked-user-decisions"	"8005-project-integration-note-needing-linked-decision-control"	"evidence-only"	"document-route:R13-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:R13-PN; current-applicability:Project-local access/API note with unbound environment and unsafe example credentials; not a production configuration or project authorization.; ledger-history:Present by the initial 2026-07-13 commit and changed on 2026-07-16; no named approver or target-build binding."	"BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001"	"not-approved"	"evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R13-A0017"	"R13"	"R13-01"	"rcs/01-rcs-intro.md"	"b40f96da995b13b85f48e9e8cef6d2f03328b1357ce0f3fc583b7a8848025d9f"	"line 30"	"RCS介绍 > 本仓库相关资料"	"[`riot_ithing_model/`](./riot_ithing_model/)：设备物模型快照，用于查询属性、事件、服务和枚举。"	"[`riot_ithing_model/`](./riot_ithing_model/)：设备物模型快照，用于查询属性、事件、服务和枚举。"	"71735b6030790e9627be6cd93b8ef6cdd5f8b1de0f8bcbdeb3d301566be9fc56"	"local-evidence-navigation-index"	"unapproved-project-integration-note; environment-and-api-boundaries-resolved-only-by-linked-user-decisions"	"8005-project-integration-note-needing-linked-decision-control"	"evidence-only"	"document-route:R13-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:R13-PN; current-applicability:Project-local access/API note with unbound environment and unsafe example credentials; not a production configuration or project authorization.; ledger-history:Present by the initial 2026-07-13 commit and changed on 2026-07-16; no named approver or target-build binding."	"BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001"	"not-approved"	"evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R13-A0018"	"R13"	"R13-01"	"rcs/01-rcs-intro.md"	"b40f96da995b13b85f48e9e8cef6d2f03328b1357ce0f3fc583b7a8848025d9f"	"line 31"	"RCS介绍 > 本仓库相关资料"	"[`riot-sdk/`](./riot-sdk/)：C# / Python 调用客户端。"	"[`riot-sdk/`](./riot-sdk/)：C# / Python 调用客户端。"	"8bea7b821b4b4ef5de3bc1ca5af39d8723aa438594585c17e3c3b4677123eaf2"	"local-evidence-navigation-index"	"unapproved-project-integration-note; environment-and-api-boundaries-resolved-only-by-linked-user-decisions"	"8005-project-integration-note-needing-linked-decision-control"	"evidence-only"	"document-route:R13-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:R13-PN; current-applicability:Project-local access/API note with unbound environment and unsafe example credentials; not a production configuration or project authorization.; ledger-history:Present by the initial 2026-07-13 commit and changed on 2026-07-16; no named approver or target-build binding."	"BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001"	"not-approved"	"evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R13-A0019"	"R13"	"R13-01"	"rcs/01-rcs-intro.md"	"b40f96da995b13b85f48e9e8cef6d2f03328b1357ce0f3fc583b7a8848025d9f"	"line 32"	"RCS介绍 > 本仓库相关资料"	"[`riot-behavior-lab/`](./riot-behavior-lab/)：通过现场实验验证真实接口行为、可观测状态变化和异常语义。"	"[`riot-behavior-lab/`](./riot-behavior-lab/)：通过现场实验验证真实接口行为、可观测状态变化和异常语义。"	"17f0588c63f45ad45999846676164caf9de380a9eb6687ce774e70dc3a2b6740"	"local-evidence-navigation-index"	"unapproved-project-integration-note; environment-and-api-boundaries-resolved-only-by-linked-user-decisions"	"8005-project-integration-note-needing-linked-decision-control"	"evidence-only"	"document-route:R13-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:R13-PN; current-applicability:Project-local access/API note with unbound environment and unsafe example credentials; not a production configuration or project authorization.; ledger-history:Present by the initial 2026-07-13 commit and changed on 2026-07-16; no named approver or target-build binding."	"BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001"	"not-approved"	"evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R13-A0020"	"R13"	"R13-04"	"rcs/riot_ithing_model/standard.oasis.300ul/standard.oasis.300ul-物模型枚举问题清单.md"	"bd0dd90f974288fa8f6246543ff78ddff2dd86d3f33a5872512fcfbee677415b"	"lines 3-4"	"standard.oasis.300ul 物模型枚举问题清单"	"来源文件：`standard.oasis.300ul.tsl`（productKey = `standard.oasis.300ul`） 检查内容：物模型中所有 `dataType.type = ""enum""` 的属性/服务字段，枚举取值是否连续、是否都有说明；"	"来源文件：`standard.oasis.300ul.tsl`（productKey = `standard.oasis.300ul`） 检查内容：物模型中所有 `dataType.type = ""enum""` 的属性/服务字段，枚举取值是否连续、是否都有说明；以及""看起来该是枚举但未声明为枚举""的字段。"	"418833f3ac6b968103433644d92406eb9bd1d59f22d6265be12da8f3f6e75c2d"	"thing-model-analysis-source-pointer"	"local-analysis-and-provisional-handling-note; raw-tsl-static-content-bound; unresolved-semantics-and-current-handling-controlled-by-linked-user-decisions"	"standard.oasis.300ul-static-analysis; product-environment-build-firmware-and-authoritative-version-applicability-remain-unbound"	"evidence-only"	"document-route:R13-candidate; unit-kind:markdown-paragraph; source-document-class:R13-LA; current-applicability:Local analysis of missing/inconsistent enums plus provisional SDK/application handling; not an authoritative TSL or approved project rule.; ledger-history:Present by the initial 2026-07-13 commit; Git identity corrected to tracked-clean.; supplemental-tsl:rcs/riot_ithing_model/standard.oasis.300ul/standard.oasis.300ul.tsl@sha256:3b93756ad18896c278cffc1c13711b289aa8236bc79a35e178180581c9faee36"	"BOUND-R13-001,RES-R13-TSL-001,RES-R13-ENUM-001"	"not-approved"	"evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R13-A0021"	"R13"	"R13-04"	"rcs/riot_ithing_model/standard.oasis.300ul/standard.oasis.300ul-物模型枚举问题清单.md"	"bd0dd90f974288fa8f6246543ff78ddff2dd86d3f33a5872512fcfbee677415b"	"lines 3-4"	"standard.oasis.300ul 物模型枚举问题清单"	"以及""看起来该是枚举但未声明为枚举""的字段。"	"来源文件：`standard.oasis.300ul.tsl`（productKey = `standard.oasis.300ul`） 检查内容：物模型中所有 `dataType.type = ""enum""` 的属性/服务字段，枚举取值是否连续、是否都有说明；以及""看起来该是枚举但未声明为枚举""的字段。"	"1e143b6d88ce9da6caf70f55c3d44ada973c2c129bdd7988b48a2e6b898eeb53"	"local-thing-model-analysis-claim"	"local-analysis-and-provisional-handling-note; raw-tsl-static-content-bound; unresolved-semantics-and-current-handling-controlled-by-linked-user-decisions"	"standard.oasis.300ul-static-analysis; product-environment-build-firmware-and-authoritative-version-applicability-remain-unbound"	"evidence-only-needs-authoritative-version-binding"	"document-route:R13-candidate; unit-kind:markdown-paragraph; source-document-class:R13-LA; current-applicability:Local analysis of missing/inconsistent enums plus provisional SDK/application handling; not an authoritative TSL or approved project rule.; ledger-history:Present by the initial 2026-07-13 commit; Git identity corrected to tracked-clean.; supplemental-tsl:rcs/riot_ithing_model/standard.oasis.300ul/standard.oasis.300ul.tsl@sha256:3b93756ad18896c278cffc1c13711b289aa8236bc79a35e178180581c9faee36"	"BOUND-R13-001,RES-R13-TSL-001,RES-R13-ENUM-001"	"not-approved"	"evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R13-A0022"	"R13"	"R13-04"	"rcs/riot_ithing_model/standard.oasis.300ul/standard.oasis.300ul-物模型枚举问题清单.md"	"bd0dd90f974288fa8f6246543ff78ddff2dd86d3f33a5872512fcfbee677415b"	"line 8"	"standard.oasis.300ul 物模型枚举问题清单 > 一、覆盖完整、有清晰解释的枚举（无问题）"	"以下属性 `specs` 数值连续、每个值都配了英文标识符，视为文档完整："	"以下属性 `specs` 数值连续、每个值都配了英文标识符，视为文档完整："	"12c214777d42416d7f89c89e91c912e0f51b412b4cc4d72199e5fc906d41ff01"	"static-thing-model-enum-content-observation"	"local-analysis-and-provisional-handling-note; raw-tsl-static-content-bound; unresolved-semantics-and-current-handling-controlled-by-linked-user-decisions"	"standard.oasis.300ul-static-analysis; product-environment-build-firmware-and-authoritative-version-applicability-remain-unbound"	"evidence-only-static-content-not-authoritative-semantics"	"document-route:R13-candidate; unit-kind:markdown-paragraph; source-document-class:R13-LA; current-applicability:Local analysis of missing/inconsistent enums plus provisional SDK/application handling; not an authoritative TSL or approved project rule.; ledger-history:Present by the initial 2026-07-13 commit; Git identity corrected to tracked-clean.; supplemental-tsl:rcs/riot_ithing_model/standard.oasis.300ul/standard.oasis.300ul.tsl@sha256:3b93756ad18896c278cffc1c13711b289aa8236bc79a35e178180581c9faee36"	"BOUND-R13-001,RES-R13-TSL-001,RES-R13-ENUM-001"	"not-approved"	"evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
