"candidate_id"	"batch_id"	"source_record_id"	"source_path"	"source_sha256"	"exact_location"	"section_path"	"statement_text"	"source_context"	"statement_fingerprint"	"candidate_class"	"source_claim_status"	"applicable_scope"	"baseline_route"	"duplicate_or_derivation"	"conflict_pointer"	"approval_state"	"approval_gap"
"R06-A0013"	"R06"	"R06-07"	"requirement-documents/05-test-cases/02-slot-and-hardware/tc-048-unlock-test-pass-record-normal.md"	"1a6d1192220b267cbc857b9e93ab9d50d166a194996c58e3e67cf3b9f79abe17"	"line 21"	"TC-048 开锁测试通过，记录正常 > Test Steps 测试步骤"	"车载端发送一次开锁脉冲，维护人员确认仓门正常弹开；"	"车载端发送一次开锁脉冲，维护人员确认仓门正常弹开；系统确认锁 DI 变为未锁、DO 自动复位。维护人员随后关门并使锁舌闩合。"	"b0672dcb08f064dfbb2bea9882828a9d9340a65756664bcf1d6ae593bd886c86"	"safety-hardware-acceptance-candidate"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-slot-hardware-IO-safety-and-operability"	"needs-safety-hardware-authority-and-explicit-approval"	"document-route:R06-A; scenario:TC-048; scenario-role:action; upstream-fr:FR-017; upstream-uc:UC-015; formation-history:H3:ecd0fd8; FR-017 AC-1 / UC-015"	"none-found-within-r06-pass"	"not-approved"	"hardware-and-IO-version-binding;safety-or-hardware-owner;risk-review-evidence;authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding;execution-build;execution-environment;executor;execution-time;actual-result;pass-fail;attachment-sha256"
"R06-A0014"	"R06"	"R06-07"	"requirement-documents/05-test-cases/02-slot-and-hardware/tc-048-unlock-test-pass-record-normal.md"	"1a6d1192220b267cbc857b9e93ab9d50d166a194996c58e3e67cf3b9f79abe17"	"line 21"	"TC-048 开锁测试通过，记录正常 > Test Steps 测试步骤"	"系统确认锁 DI 变为未锁、DO 自动复位。"	"车载端发送一次开锁脉冲，维护人员确认仓门正常弹开；系统确认锁 DI 变为未锁、DO 自动复位。维护人员随后关门并使锁舌闩合。"	"6a1a442e7763e9021c6db61861fbf8cf9d9905168da5663f72c4d4d09e225adc"	"safety-hardware-acceptance-candidate"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-slot-hardware-IO-safety-and-operability"	"needs-safety-hardware-authority-and-explicit-approval"	"document-route:R06-A; scenario:TC-048; scenario-role:action; upstream-fr:FR-017; upstream-uc:UC-015; formation-history:H3:ecd0fd8; FR-017 AC-1 / UC-015"	"none-found-within-r06-pass"	"not-approved"	"hardware-and-IO-version-binding;safety-or-hardware-owner;risk-review-evidence;authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding;execution-build;execution-environment;executor;execution-time;actual-result;pass-fail;attachment-sha256"
"R06-A0015"	"R06"	"R06-07"	"requirement-documents/05-test-cases/02-slot-and-hardware/tc-048-unlock-test-pass-record-normal.md"	"1a6d1192220b267cbc857b9e93ab9d50d166a194996c58e3e67cf3b9f79abe17"	"line 21"	"TC-048 开锁测试通过，记录正常 > Test Steps 测试步骤"	"维护人员随后关门并使锁舌闩合。"	"车载端发送一次开锁脉冲，维护人员确认仓门正常弹开；系统确认锁 DI 变为未锁、DO 自动复位。维护人员随后关门并使锁舌闩合。"	"ca939121506137063aea3fd51d6e1746cf945c22e1c8daf85746b6c352ee47c8"	"safety-hardware-acceptance-candidate"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-slot-hardware-IO-safety-and-operability"	"needs-safety-hardware-authority-and-explicit-approval"	"document-route:R06-A; scenario:TC-048; scenario-role:action; upstream-fr:FR-017; upstream-uc:UC-015; formation-history:H3:ecd0fd8; FR-017 AC-1 / UC-015"	"none-found-within-r06-pass"	"not-approved"	"hardware-and-IO-version-binding;safety-or-hardware-owner;risk-review-evidence;authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding;execution-build;execution-environment;executor;execution-time;actual-result;pass-fail;attachment-sha256"
"R06-A0016"	"R06"	"R06-07"	"requirement-documents/05-test-cases/02-slot-and-hardware/tc-048-unlock-test-pass-record-normal.md"	"1a6d1192220b267cbc857b9e93ab9d50d166a194996c58e3e67cf3b9f79abe17"	"line 25"	"TC-048 开锁测试通过，记录正常 > Expected Result 预期结果"	"系统确认锁 DI 恢复锁闭，记录各阶段 DO/DI、目视结果、维护人员、仓位号和时间戳。"	"系统确认锁 DI 恢复锁闭，记录各阶段 DO/DI、目视结果、维护人员、仓位号和时间戳。"	"df1afbf8412898434afebfdf600a24c76773a14a03d206e990e6cc7a1de6a449"	"safety-hardware-acceptance-candidate"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-slot-hardware-IO-safety-and-operability"	"needs-safety-hardware-authority-and-explicit-approval"	"document-route:R06-A; scenario:TC-048; scenario-role:outcome; upstream-fr:FR-017; upstream-uc:UC-015; formation-history:H3:ecd0fd8; FR-017 AC-1 / UC-015"	"none-found-within-r06-pass"	"not-approved"	"hardware-and-IO-version-binding;safety-or-hardware-owner;risk-review-evidence;authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding;execution-build;execution-environment;executor;execution-time;actual-result;pass-fail;attachment-sha256"
"R06-A0017"	"R06"	"R06-07"	"requirement-documents/05-test-cases/02-slot-and-hardware/tc-048-unlock-test-pass-record-normal.md"	"1a6d1192220b267cbc857b9e93ab9d50d166a194996c58e3e67cf3b9f79abe17"	"line 29"	"TC-048 开锁测试通过，记录正常 > Verifies 验证对象"	"[[fr-017-slot-door-unlock-open-test-and-result-recording|FR-017]] AC-1"	"[[fr-017-slot-door-unlock-open-test-and-result-recording|FR-017]] AC-1"	"9b2da6a018db0ce3260896f4cde3898af73e745ad1ad41b1c6b48c5fd0cae42b"	"verification-traceability-evidence"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-slot-management-and-hardware-acceptance"	"evidence-only"	"document-route:R06-A; scenario:TC-048; scenario-role:verification; upstream-fr:FR-017; upstream-uc:UC-015; formation-history:H3:ecd0fd8; FR-017 AC-1 / UC-015"	"EX-R06-001"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding;execution-build;execution-environment;executor;execution-time;actual-result;pass-fail;attachment-sha256"
"R06-A0018"	"R06"	"R06-08"	"requirement-documents/05-test-cases/02-slot-and-hardware/tc-049-unlock-command-dispatch-failure.md"	"2e65d50cbdd8131f6be5997eeeeb4e72ce6a8f9320d8bbc0c641e515c7e5f608"	"line 17"	"TC-049 开锁指令下发失败，记录异常 > Preconditions 前置条件"	"车辆处于配置维护态，车载端已持久化开锁测试准备状态。"	"车辆处于配置维护态，车载端已持久化开锁测试准备状态。"	"bb511d64c185fe1fd1d2d813490a30ac22c68cfbaa4100c1381b0dd64823b45d"	"business-acceptance-precondition-candidate"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-slot-management-and-hardware-acceptance"	"needs-upstream-source-and-explicit-approval"	"document-route:R06-A; scenario:TC-049; scenario-role:precondition; upstream-fr:FR-017; upstream-uc:UC-015; formation-history:H3:ecd0fd8; FR-017 AC-2 / UC-015"	"none-found-within-r06-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding;execution-build;execution-environment;executor;execution-time;actual-result;pass-fail;attachment-sha256"
"R06-A0019"	"R06"	"R06-08"	"requirement-documents/05-test-cases/02-slot-and-hardware/tc-049-unlock-command-dispatch-failure.md"	"2e65d50cbdd8131f6be5997eeeeb4e72ce6a8f9320d8bbc0c641e515c7e5f608"	"line 21"	"TC-049 开锁指令下发失败，记录异常 > Test Steps 测试步骤"	"车载端核验发现开锁指令未被 IO 模块正常接收（如通信超时、IO 模块无响应）。"	"车载端核验发现开锁指令未被 IO 模块正常接收（如通信超时、IO 模块无响应）。"	"97283dadf80527fe2638b6514de30a30b7bb2d5b0ad07261a466260f01cadbda"	"safety-hardware-acceptance-candidate"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-slot-hardware-IO-safety-and-operability"	"needs-safety-hardware-authority-and-explicit-approval"	"document-route:R06-A; scenario:TC-049; scenario-role:action; upstream-fr:FR-017; upstream-uc:UC-015; formation-history:H3:ecd0fd8; FR-017 AC-2 / UC-015"	"none-found-within-r06-pass"	"not-approved"	"hardware-and-IO-version-binding;safety-or-hardware-owner;risk-review-evidence;authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding;execution-build;execution-environment;executor;execution-time;actual-result;pass-fail;attachment-sha256"
"R06-A0020"	"R06"	"R06-08"	"requirement-documents/05-test-cases/02-slot-and-hardware/tc-049-unlock-command-dispatch-failure.md"	"2e65d50cbdd8131f6be5997eeeeb4e72ce6a8f9320d8bbc0c641e515c7e5f608"	"line 25"	"TC-049 开锁指令下发失败，记录异常 > Expected Result 预期结果"	"系统提示开锁指令下发异常，不重复开锁，保留诊断记录并判定测试异常。"	"系统提示开锁指令下发异常，不重复开锁，保留诊断记录并判定测试异常。"	"2d3dc57ac4fc16048783c82644c20c4e07ab9b8ec75f0c28ce9878bbc1939e46"	"operator-HMI-acceptance-candidate"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-slot-and-fleet-operator-HMI"	"needs-operator-product-owner-and-explicit-approval"	"document-route:R06-A; scenario:TC-049; scenario-role:outcome; upstream-fr:FR-017; upstream-uc:UC-015; formation-history:H3:ecd0fd8; FR-017 AC-2 / UC-015"	"none-found-within-r06-pass"	"not-approved"	"operator-or-product-owner;project-station-or-configuration-scope;authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding;execution-build;execution-environment;executor;execution-time;actual-result;pass-fail;attachment-sha256"
"R06-A0021"	"R06"	"R06-08"	"requirement-documents/05-test-cases/02-slot-and-hardware/tc-049-unlock-command-dispatch-failure.md"	"2e65d50cbdd8131f6be5997eeeeb4e72ce6a8f9320d8bbc0c641e515c7e5f608"	"line 29"	"TC-049 开锁指令下发失败，记录异常 > Verifies 验证对象"	"[[fr-017-slot-door-unlock-open-test-and-result-recording|FR-017]] AC-2"	"[[fr-017-slot-door-unlock-open-test-and-result-recording|FR-017]] AC-2"	"c97431b57c6eb73a731c163a1c6aba68cf701475feac159a801efaca0e4b7863"	"verification-traceability-evidence"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-slot-management-and-hardware-acceptance"	"evidence-only"	"document-route:R06-A; scenario:TC-049; scenario-role:verification; upstream-fr:FR-017; upstream-uc:UC-015; formation-history:H3:ecd0fd8; FR-017 AC-2 / UC-015"	"EX-R06-001"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding;execution-build;execution-environment;executor;execution-time;actual-result;pass-fail;attachment-sha256"
"R06-A0022"	"R06"	"R06-09"	"requirement-documents/05-test-cases/02-slot-and-hardware/tc-050-door-not-opened-mark-abnormal.md"	"2bfbd081b377aeadf6a0a5f0b9e7c3b56fb043fd1a8b0e6a9f34b4a6fa45393f"	"line 17"	"TC-050 仓门未弹开，标记硬件不可操作 > Preconditions 前置条件"	"开锁指令已被 IO 模块正常接收。"	"开锁指令已被 IO 模块正常接收。"	"e7fb3040d32f58596e0224e22a6c925f26ec84b96d3cfba13929fab01e8c95aa"	"safety-hardware-acceptance-candidate"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-slot-hardware-IO-safety-and-operability"	"needs-safety-hardware-authority-and-explicit-approval"	"document-route:R06-A; scenario:TC-050; scenario-role:precondition; upstream-fr:FR-017; upstream-uc:UC-015; formation-history:H3:ecd0fd8; FR-017 AC-3 / UC-015"	"none-found-within-r06-pass"	"not-approved"	"hardware-and-IO-version-binding;safety-or-hardware-owner;risk-review-evidence;authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding;execution-build;execution-environment;executor;execution-time;actual-result;pass-fail;attachment-sha256"
"R06-A0023"	"R06"	"R06-09"	"requirement-documents/05-test-cases/02-slot-and-hardware/tc-050-door-not-opened-mark-abnormal.md"	"2bfbd081b377aeadf6a0a5f0b9e7c3b56fb043fd1a8b0e6a9f34b4a6fa45393f"	"line 21"	"TC-050 仓门未弹开，标记硬件不可操作 > Test Steps 测试步骤"	"维护人员现场核验发现该仓位仓门未能正常弹开/开启。"	"维护人员现场核验发现该仓位仓门未能正常弹开/开启。"	"3b8c31400458c046169892e8dfc268990e6f7ce5afb51faee1157a5a85ce9493"	"safety-hardware-acceptance-candidate"	"unapproved-unexecuted-internal-derived-acceptance-draft"	"8005-slot-hardware-IO-safety-and-operability"	"needs-safety-hardware-authority-and-explicit-approval"	"document-route:R06-A; scenario:TC-050; scenario-role:action; upstream-fr:FR-017; upstream-uc:UC-015; formation-history:H3:ecd0fd8; FR-017 AC-3 / UC-015"	"none-found-within-r06-pass"	"not-approved"	"hardware-and-IO-version-binding;safety-or-hardware-owner;risk-review-evidence;authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding;execution-build;execution-environment;executor;execution-time;actual-result;pass-fail;attachment-sha256"
