"candidate_id"	"batch_id"	"source_record_id"	"source_path"	"source_sha256"	"exact_location"	"section_path"	"statement_text"	"source_context"	"statement_fingerprint"	"candidate_class"	"source_claim_status"	"applicable_scope"	"baseline_route"	"duplicate_or_derivation"	"conflict_pointer"	"approval_state"	"approval_gap"
"R04-A0011"	"R04"	"R04-01"	"requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md"	"a63fc423be3877da04b4c116938f4a92813d5f0fe28070c67237dc8dc0e09379"	"line 39"	"FR-001 Sublot Task Validity and Dispatch Range Check 子批号任务有效性与派车范围核验 > Acceptance Criteria 验收标准"	"**Then** 系统判定“任务有效性”核验通过，并进入派车范围核验（不因输入方式是扫码或手动而改变核验规则）"	"**Then** 系统判定“任务有效性”核验通过，并进入派车范围核验（不因输入方式是扫码或手动而改变核验规则）"	"99bf112fc96bf8f41898e31296d5a225f7045c4c1c10c62944029449bf97d81f"	"functional-state-transition-candidate"	"unapproved-internal-derived-functional-requirement"	"8005-site-operation-and-stop-closure"	"needs-upstream-source-and-explicit-approval"	"document-route:R04-C; upstream-uc:UC-001; upstream-br:BR-001; related-fr:FR-002; related-nfr:NFR-001,NFR-002; [FR-001](../../../../requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md) `a63fc423be38`；`ec`; Origin: UC-001 + BR-001"	"none-found-within-r04-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R04-A0012"	"R04"	"R04-01"	"requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md"	"a63fc423be3877da04b4c116938f4a92813d5f0fe28070c67237dc8dc0e09379"	"line 41"	"FR-001 Sublot Task Validity and Dispatch Range Check 子批号任务有效性与派车范围核验 > Acceptance Criteria 验收标准"	"**AC-2（子批号无效：不存在 / 格式错误 / 已完成或已取消）**"	"**AC-2（子批号无效：不存在 / 格式错误 / 已完成或已取消）**"	"70263d37fb650408023c9c23b07a3724987c8d5243aa1e1dd3e334974dbf2a20"	"acceptance-criterion-locator-evidence"	"unapproved-internal-derived-functional-requirement"	"8005-site-operation-and-stop-closure"	"evidence-only"	"document-route:R04-C; upstream-uc:UC-001; upstream-br:BR-001; related-fr:FR-002; related-nfr:NFR-001,NFR-002; [FR-001](../../../../requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md) `a63fc423be38`；`ec`; Origin: UC-001 + BR-001"	"none-found-within-r04-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R04-A0013"	"R04"	"R04-01"	"requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md"	"a63fc423be3877da04b4c116938f4a92813d5f0fe28070c67237dc8dc0e09379"	"line 42"	"FR-001 Sublot Task Validity and Dispatch Range Check 子批号任务有效性与派车范围核验 > Acceptance Criteria 验收标准"	"**Given** 出现以下任一情况：本地查无子批号 S；"	"**Given** 出现以下任一情况：本地查无子批号 S；手动输入格式非法；或 S 对应任务状态为 Done / Cancelled"	"b5002658d3b636234a1073c565fe06b83a661a243c52bbe5efc6375f0aa0159c"	"acceptance-precondition-candidate"	"unapproved-internal-derived-functional-requirement"	"8005-site-operation-and-stop-closure"	"needs-upstream-source-and-explicit-approval"	"document-route:R04-C; upstream-uc:UC-001; upstream-br:BR-001; related-fr:FR-002; related-nfr:NFR-001,NFR-002; [FR-001](../../../../requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md) `a63fc423be38`；`ec`; Origin: UC-001 + BR-001"	"none-found-within-r04-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R04-A0014"	"R04"	"R04-01"	"requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md"	"a63fc423be3877da04b4c116938f4a92813d5f0fe28070c67237dc8dc0e09379"	"line 42"	"FR-001 Sublot Task Validity and Dispatch Range Check 子批号任务有效性与派车范围核验 > Acceptance Criteria 验收标准"	"手动输入格式非法；"	"**Given** 出现以下任一情况：本地查无子批号 S；手动输入格式非法；或 S 对应任务状态为 Done / Cancelled"	"726b0c728ed45b94019cdaad2e8b6099798d1812b8d33c7b9c83e25186c75972"	"acceptance-condition-candidate"	"unapproved-internal-derived-functional-requirement"	"8005-site-operation-and-stop-closure"	"needs-upstream-source-and-explicit-approval"	"document-route:R04-C; upstream-uc:UC-001; upstream-br:BR-001; related-fr:FR-002; related-nfr:NFR-001,NFR-002; [FR-001](../../../../requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md) `a63fc423be38`；`ec`; Origin: UC-001 + BR-001"	"none-found-within-r04-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R04-A0015"	"R04"	"R04-01"	"requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md"	"a63fc423be3877da04b4c116938f4a92813d5f0fe28070c67237dc8dc0e09379"	"line 42"	"FR-001 Sublot Task Validity and Dispatch Range Check 子批号任务有效性与派车范围核验 > Acceptance Criteria 验收标准"	"或 S 对应任务状态为 Done / Cancelled"	"**Given** 出现以下任一情况：本地查无子批号 S；手动输入格式非法；或 S 对应任务状态为 Done / Cancelled"	"a9ed8fc55c800d948588bd278ef931f478f40c78921e328e15793321e5fedc77"	"functional-state-transition-candidate"	"unapproved-internal-derived-functional-requirement"	"8005-site-operation-and-stop-closure"	"needs-upstream-source-and-explicit-approval"	"document-route:R04-C; upstream-uc:UC-001; upstream-br:BR-001; related-fr:FR-002; related-nfr:NFR-001,NFR-002; [FR-001](../../../../requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md) `a63fc423be38`；`ec`; Origin: UC-001 + BR-001"	"none-found-within-r04-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R04-A0016"	"R04"	"R04-01"	"requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md"	"a63fc423be3877da04b4c116938f4a92813d5f0fe28070c67237dc8dc0e09379"	"line 43"	"FR-001 Sublot Task Validity and Dispatch Range Check 子批号任务有效性与派车范围核验 > Acceptance Criteria 验收标准"	"**When** 操作员提交子批号 S"	"**When** 操作员提交子批号 S"	"e4ece155f8f3cea6683fd8f83c1869ad0d4322ddef3829b89c0075feb8b683e0"	"acceptance-trigger-candidate"	"unapproved-internal-derived-functional-requirement"	"8005-site-operation-and-stop-closure"	"needs-upstream-source-and-explicit-approval"	"document-route:R04-C; upstream-uc:UC-001; upstream-br:BR-001; related-fr:FR-002; related-nfr:NFR-001,NFR-002; [FR-001](../../../../requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md) `a63fc423be38`；`ec`; Origin: UC-001 + BR-001"	"none-found-within-r04-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R04-A0017"	"R04"	"R04-01"	"requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md"	"a63fc423be3877da04b4c116938f4a92813d5f0fe28070c67237dc8dc0e09379"	"line 44"	"FR-001 Sublot Task Validity and Dispatch Range Check 子批号任务有效性与派车范围核验 > Acceptance Criteria 验收标准"	"**Then** 系统拒绝继续装载（不分配仓位、不下发开锁），并提示“子批号不存在、格式错误，或对应任务已完成/已取消”类明确原因"	"**Then** 系统拒绝继续装载（不分配仓位、不下发开锁），并提示“子批号不存在、格式错误，或对应任务已完成/已取消”类明确原因"	"ec11c364d8870cdc8256a28c8403bf481c10e5d0b9d33b4577d5f8cad5c6de86"	"functional-error-handling-candidate"	"unapproved-internal-derived-functional-requirement"	"8005-site-operation-and-stop-closure"	"needs-upstream-source-and-explicit-approval"	"document-route:R04-C; upstream-uc:UC-001; upstream-br:BR-001; related-fr:FR-002; related-nfr:NFR-001,NFR-002; [FR-001](../../../../requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md) `a63fc423be38`；`ec`; Origin: UC-001 + BR-001"	"none-found-within-r04-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R04-A0018"	"R04"	"R04-01"	"requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md"	"a63fc423be3877da04b4c116938f4a92813d5f0fe28070c67237dc8dc0e09379"	"line 46"	"FR-001 Sublot Task Validity and Dispatch Range Check 子批号任务有效性与派车范围核验 > Acceptance Criteria 验收标准"	"**AC-3（属于本次派车范围）**"	"**AC-3（属于本次派车范围）**"	"7a5ff95ca4d44bf45d03af9838f663167028c2e8bfad5e0bc72378493e7ba676"	"acceptance-criterion-locator-evidence"	"unapproved-internal-derived-functional-requirement"	"8005-site-operation-and-stop-closure"	"evidence-only"	"document-route:R04-C; upstream-uc:UC-001; upstream-br:BR-001; related-fr:FR-002; related-nfr:NFR-001,NFR-002; [FR-001](../../../../requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md) `a63fc423be38`；`ec`; Origin: UC-001 + BR-001"	"none-found-within-r04-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R04-A0019"	"R04"	"R04-01"	"requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md"	"a63fc423be3877da04b4c116938f4a92813d5f0fe28070c67237dc8dc0e09379"	"line 47"	"FR-001 Sublot Task Validity and Dispatch Range Check 子批号任务有效性与派车范围核验 > Acceptance Criteria 验收标准"	"**Given** 子批号 S 对应有效任务 T，且 T 属于当前 AGV 本次派车任务范围（允许 T 的目标站点与操作员当前物理站点不完全相同，只要 T 在范围内）"	"**Given** 子批号 S 对应有效任务 T，且 T 属于当前 AGV 本次派车任务范围（允许 T 的目标站点与操作员当前物理站点不完全相同，只要 T 在范围内）"	"5c3e19dac41ceeae1c008379bd7571fa2a3b545b3fcf0e116843c20727b84398"	"acceptance-precondition-candidate"	"unapproved-internal-derived-functional-requirement"	"8005-site-operation-and-stop-closure"	"needs-upstream-source-and-explicit-approval"	"document-route:R04-C; upstream-uc:UC-001; upstream-br:BR-001; related-fr:FR-002; related-nfr:NFR-001,NFR-002; [FR-001](../../../../requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md) `a63fc423be38`；`ec`; Origin: UC-001 + BR-001"	"none-found-within-r04-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R04-A0020"	"R04"	"R04-01"	"requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md"	"a63fc423be3877da04b4c116938f4a92813d5f0fe28070c67237dc8dc0e09379"	"line 48"	"FR-001 Sublot Task Validity and Dispatch Range Check 子批号任务有效性与派车范围核验 > Acceptance Criteria 验收标准"	"**When** 系统执行派车范围核验"	"**When** 系统执行派车范围核验"	"6d676134ddfa5d1cd5e3a41c1f32dc16fc8ff060c087ff07b9428e0db5b80bcb"	"acceptance-trigger-candidate"	"unapproved-internal-derived-functional-requirement"	"8005-site-operation-and-stop-closure"	"needs-upstream-source-and-explicit-approval"	"document-route:R04-C; upstream-uc:UC-001; upstream-br:BR-001; related-fr:FR-002; related-nfr:NFR-001,NFR-002; [FR-001](../../../../requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md) `a63fc423be38`；`ec`; Origin: UC-001 + BR-001"	"none-found-within-r04-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R04-A0021"	"R04"	"R04-01"	"requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md"	"a63fc423be3877da04b4c116938f4a92813d5f0fe28070c67237dc8dc0e09379"	"line 49"	"FR-001 Sublot Task Validity and Dispatch Range Check 子批号任务有效性与派车范围核验 > Acceptance Criteria 验收标准"	"**Then** 核验通过，允许进入后续空闲仓位分配与开锁流程"	"**Then** 核验通过，允许进入后续空闲仓位分配与开锁流程"	"34ef79d927c8137d920d6a12e7fc29335c14cddb258db7b3c7a9c9c308471048"	"functional-state-transition-candidate"	"unapproved-internal-derived-functional-requirement"	"8005-site-operation-and-stop-closure"	"needs-upstream-source-and-explicit-approval"	"document-route:R04-C; upstream-uc:UC-001; upstream-br:BR-001; related-fr:FR-002; related-nfr:NFR-001,NFR-002; [FR-001](../../../../requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md) `a63fc423be38`；`ec`; Origin: UC-001 + BR-001"	"none-found-within-r04-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R04-A0022"	"R04"	"R04-01"	"requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md"	"a63fc423be3877da04b4c116938f4a92813d5f0fe28070c67237dc8dc0e09379"	"line 51"	"FR-001 Sublot Task Validity and Dispatch Range Check 子批号任务有效性与派车范围核验 > Acceptance Criteria 验收标准"	"**AC-4（不属于本次派车范围）**"	"**AC-4（不属于本次派车范围）**"	"dd581ed4c91bd95c339515b1f957ae4dc4875e8246489f146a3edd864384e36c"	"acceptance-criterion-locator-evidence"	"unapproved-internal-derived-functional-requirement"	"8005-site-operation-and-stop-closure"	"evidence-only"	"document-route:R04-C; upstream-uc:UC-001; upstream-br:BR-001; related-fr:FR-002; related-nfr:NFR-001,NFR-002; [FR-001](../../../../requirement-documents/04-functional-requirements/01-site-operations/fr-001-sublot-task-validity-and-dispatch-range-check.md) `a63fc423be38`；`ec`; Origin: UC-001 + BR-001"	"none-found-within-r04-pass"	"not-approved"	"authoritative-upstream-version;named-approver;approval-date;approved-scope;version-or-sha256-binding"
