"candidate_id"	"batch_id"	"source_record_id"	"source_path"	"source_sha256"	"exact_location"	"section_path"	"statement_text"	"source_context"	"statement_fingerprint"	"candidate_class"	"source_claim_status"	"applicable_scope"	"baseline_route"	"duplicate_or_derivation"	"conflict_pointer"	"approval_state"	"approval_gap"
"R01-A0011"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T01 row R003"	"一、总览"	"地图/路径API未测；"	"类别=RIOT API | 待处理项数=5 | 本周优先=是 | 主要阻塞=订单状态契约未探明；地图/路径API未测；可用API清单筛选中"	"8f87df8c7917b4d27e9416886234dbc3c3a4f1b041ae9caac698278950544718"	"unresolved-question"	"historical-worklist"	"project-governance"	"needs-question-resolution"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0012"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T01 row R003"	"一、总览"	"可用API清单筛选中"	"类别=RIOT API | 待处理项数=5 | 本周优先=是 | 主要阻塞=订单状态契约未探明；地图/路径API未测；可用API清单筛选中"	"4ae40506d7764328f3f80818c53aa0488312e2e21020bed02f697f5098d79c31"	"unresolved-question"	"historical-worklist"	"project-governance"	"needs-question-resolution"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0013"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T01 row R004"	"一、总览"	"类别=应用/需求 | 待处理项数=7 | 本周优先=文档补齐优先 | 主要阻塞=4项新功能未入需求文档；"	"类别=应用/需求 | 待处理项数=7 | 本周优先=文档补齐优先 | 主要阻塞=4项新功能未入需求文档；缺架构与详细设计"	"7bbf291021f4e3e6c6279c1bfac1597f10608d22d847506676f6be6568e8b1c3"	"unresolved-question"	"historical-worklist"	"project-governance"	"needs-question-resolution"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0014"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T01 row R004"	"一、总览"	"缺架构与详细设计"	"类别=应用/需求 | 待处理项数=7 | 本周优先=文档补齐优先 | 主要阻塞=4项新功能未入需求文档；缺架构与详细设计"	"709bdec2f174cb1957f8a66d1ea739e2f7be7dc23a1233cfb02e66a6228d6e66"	"unresolved-question"	"historical-worklist"	"project-governance"	"needs-question-resolution"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0015"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T01 row R005"	"一、总览"	"类别=客户沟通 | 待处理项数=5 | 本周优先=是 | 主要阻塞=SQL/EQP/AREA/封装覆盖/异常任务规则"	"类别=客户沟通 | 待处理项数=5 | 本周优先=是 | 主要阻塞=SQL/EQP/AREA/封装覆盖/异常任务规则"	"9055399165084f4e01cd50c24966f05813f7b247ab66bcabc74f9d5ac3547984"	"unresolved-question"	"historical-worklist"	"project-governance"	"needs-question-resolution"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0016"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T02 row R002"	"二、MES 待处理事项 > 2.1 待处理事项与预计时间"	"跟进第六类任务 SQL （焊线1完工→焊线氮气柜）；"	"编号=M-01 | 待处理事项=跟进第六类任务 SQL （焊线1完工→焊线氮气柜） | 说明/验收要点=IT群已询问，客户未反馈。拿到SQL后：登记 QUERY_ID、并入 UNION、补契约字段、补实验与样本。 | 预计时间=收到SQL后 1～2 天 （等待不计入） | 优先级=P0"	"cc83e16fc84a6db68c8889f7252d34bb67b3bb8a704353548d198ab7e03f02d4"	"unresolved-question"	"historical-worklist"	"MES-integration"	"needs-question-resolution"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0017"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T02 row R002"	"二、MES 待处理事项 > 2.1 待处理事项与预计时间"	"IT群已询问，客户未反馈。"	"编号=M-01 | 待处理事项=跟进第六类任务 SQL （焊线1完工→焊线氮气柜） | 说明/验收要点=IT群已询问，客户未反馈。拿到SQL后：登记 QUERY_ID、并入 UNION、补契约字段、补实验与样本。 | 预计时间=收到SQL后 1～2 天 （等待不计入） | 优先级=P0"	"130b0c299bed44a6e5bb4ab2b73b78b6ba43a52b312f60ff6ddca1d96f287276"	"unresolved-question"	"historical-worklist"	"MES-integration"	"needs-question-resolution"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0018"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T02 row R002"	"二、MES 待处理事项 > 2.1 待处理事项与预计时间"	"拿到SQL后：登记 QUERY_ID、并入 UNION、补契约字段、补实验与样本。"	"编号=M-01 | 待处理事项=跟进第六类任务 SQL （焊线1完工→焊线氮气柜） | 说明/验收要点=IT群已询问，客户未反馈。拿到SQL后：登记 QUERY_ID、并入 UNION、补契约字段、补实验与样本。 | 预计时间=收到SQL后 1～2 天 （等待不计入） | 优先级=P0"	"2b33283e075d01ffa5623da2aec07cf31b5b3e2560dc9f5815c794cf0e62419e"	"unresolved-question"	"historical-worklist"	"MES-integration,onboard-and-site-operations"	"needs-question-resolution"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0019"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T02 row R003"	"二、MES 待处理事项 > 2.1 待处理事项与预计时间"	"封装/花篮容量对照缺口处理；"	"编号=M-02 | 待处理事项=封装/花篮容量对照缺口处理 | 说明/验收要点=客户表仅十余种封装，MES可查到未覆盖 PACKAGE。确认：查不到容量时退化到「选 SUBLOT / 扫码 → 开门」兜底（9.3），并写入正式需求与实现约束。 | 预计时间=0.5 天（规则固化） 覆盖率治理另计 2～3 天 | 优先级=P0"	"17da42756ee4407bba7e2d3296567e178352838e4f9ce196b69ea499b63862f4"	"historical-state-evidence"	"historical-worklist"	"MES-integration"	"evidence-only"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0020"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T02 row R003"	"二、MES 待处理事项 > 2.1 待处理事项与预计时间"	"客户表仅十余种封装，MES可查到未覆盖 PACKAGE。"	"编号=M-02 | 待处理事项=封装/花篮容量对照缺口处理 | 说明/验收要点=客户表仅十余种封装，MES可查到未覆盖 PACKAGE。确认：查不到容量时退化到「选 SUBLOT / 扫码 → 开门」兜底（9.3），并写入正式需求与实现约束。 | 预计时间=0.5 天（规则固化） 覆盖率治理另计 2～3 天 | 优先级=P0"	"22e8d1b637c2b9a1ed48763249a14d28e8cfa12755ad0109e6ded5102d22f0b9"	"historical-state-evidence"	"historical-worklist"	"MES-integration"	"evidence-only"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0021"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T02 row R003"	"二、MES 待处理事项 > 2.1 待处理事项与预计时间"	"确认：查不到容量时退化到「选 SUBLOT / 扫码 → 开门」兜底（9.3），并写入正式需求与实现约束。"	"编号=M-02 | 待处理事项=封装/花篮容量对照缺口处理 | 说明/验收要点=客户表仅十余种封装，MES可查到未覆盖 PACKAGE。确认：查不到容量时退化到「选 SUBLOT / 扫码 → 开门」兜底（9.3），并写入正式需求与实现约束。 | 预计时间=0.5 天（规则固化） 覆盖率治理另计 2～3 天 | 优先级=P0"	"0f0718b49eb98d9978b24f3cc5e565afe7ee10fb4b8bb5e918d088829cce5bd9"	"historical-state-evidence"	"historical-worklist"	"MES-integration,onboard-and-site-operations"	"evidence-only"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0022"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T02 row R004"	"二、MES 待处理事项 > 2.1 待处理事项与预计时间"	"MES 现场任务准确性验证；"	"编号=M-03 | 待处理事项=MES 现场任务准确性验证 | 说明/验收要点=验证查询结果是否=现场应建任务。至少覆盖误查场景： 1）交接班：部分完工、下个班组继续生产； 2）扣留出站且部分完工。 输出误报样本、与客户IT共定过滤规则或SQL修订。 | 预计时间=联调窗口 3～5 天 （含样本与结论文档） | 优先级=P0"	"ae6ee1c248795c1578b68541a766bf556218e53fc1cbb781b700eab4b48fe720"	"historical-state-evidence"	"historical-worklist"	"MES-integration"	"evidence-only"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0023"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T02 row R004"	"二、MES 待处理事项 > 2.1 待处理事项与预计时间"	"验证查询结果是否=现场应建任务。"	"编号=M-03 | 待处理事项=MES 现场任务准确性验证 | 说明/验收要点=验证查询结果是否=现场应建任务。至少覆盖误查场景： 1）交接班：部分完工、下个班组继续生产； 2）扣留出站且部分完工。 输出误报样本、与客户IT共定过滤规则或SQL修订。 | 预计时间=联调窗口 3～5 天 （含样本与结论文档） | 优先级=P0"	"5f92b08a6eace6cb19352d669582fc2770115e54654b2aa0756c0dbf9cac835d"	"historical-state-evidence"	"historical-worklist"	"MES-integration"	"evidence-only"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0024"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T02 row R004"	"二、MES 待处理事项 > 2.1 待处理事项与预计时间"	"至少覆盖误查场景： 1）交接班：部分完工、下个班组继续生产；"	"编号=M-03 | 待处理事项=MES 现场任务准确性验证 | 说明/验收要点=验证查询结果是否=现场应建任务。至少覆盖误查场景： 1）交接班：部分完工、下个班组继续生产； 2）扣留出站且部分完工。 输出误报样本、与客户IT共定过滤规则或SQL修订。 | 预计时间=联调窗口 3～5 天 （含样本与结论文档） | 优先级=P0"	"8230b25335e5d2f65bf8d84ef4a46fcf7bde8fe374731aec44f85b4c238e6825"	"historical-state-evidence"	"historical-worklist"	"MES-integration"	"evidence-only"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0025"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T02 row R004"	"二、MES 待处理事项 > 2.1 待处理事项与预计时间"	"2）扣留出站且部分完工。"	"编号=M-03 | 待处理事项=MES 现场任务准确性验证 | 说明/验收要点=验证查询结果是否=现场应建任务。至少覆盖误查场景： 1）交接班：部分完工、下个班组继续生产； 2）扣留出站且部分完工。 输出误报样本、与客户IT共定过滤规则或SQL修订。 | 预计时间=联调窗口 3～5 天 （含样本与结论文档） | 优先级=P0"	"a7036ee3085c16807bc06ef12c98395e6dd3e24ef535886e7bb087bbf63f6c47"	"historical-state-evidence"	"historical-worklist"	"MES-integration"	"evidence-only"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0026"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T02 row R004"	"二、MES 待处理事项 > 2.1 待处理事项与预计时间"	"输出误报样本、与客户IT共定过滤规则或SQL修订。"	"编号=M-03 | 待处理事项=MES 现场任务准确性验证 | 说明/验收要点=验证查询结果是否=现场应建任务。至少覆盖误查场景： 1）交接班：部分完工、下个班组继续生产； 2）扣留出站且部分完工。 输出误报样本、与客户IT共定过滤规则或SQL修订。 | 预计时间=联调窗口 3～5 天 （含样本与结论文档） | 优先级=P0"	"ed113987b2e0988ff8935f75523c09c94d1676bc14535a32b7b950fb1506efc7"	"historical-state-evidence"	"historical-worklist"	"MES-integration"	"evidence-only"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0027"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T02 row R005"	"二、MES 待处理事项 > 2.1 待处理事项与预计时间"	"补充完整任务状态图；"	"编号=M-04 | 待处理事项=补充完整任务状态图 | 说明/验收要点=获取/去重/过滤已确认，但缺完整状态图。补齐：PENDING～COMPLETED/CANCELLED/EXCEPTION、MES消失保护、人工永久抑制、位置异常、上游依赖等待等。 | 预计时间=1～1.5 天 | 优先级=P0"	"aefc0e4b68e2ea657eef2783e6007ff0f0c27d09355f7175b7f3c83a6fe034f1"	"unresolved-question"	"historical-worklist"	"MES-integration"	"needs-question-resolution"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0028"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T02 row R005"	"二、MES 待处理事项 > 2.1 待处理事项与预计时间"	"获取/去重/过滤已确认，但缺完整状态图。"	"编号=M-04 | 待处理事项=补充完整任务状态图 | 说明/验收要点=获取/去重/过滤已确认，但缺完整状态图。补齐：PENDING～COMPLETED/CANCELLED/EXCEPTION、MES消失保护、人工永久抑制、位置异常、上游依赖等待等。 | 预计时间=1～1.5 天 | 优先级=P0"	"ab7f6cfc1044402babcbeeb66cff1bc326cdfa7a5bfa2784c34331d51469165e"	"unresolved-question"	"historical-worklist"	"MES-integration"	"needs-question-resolution"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0029"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T02 row R005"	"二、MES 待处理事项 > 2.1 待处理事项与预计时间"	"补齐：PENDING～COMPLETED/CANCELLED/EXCEPTION、MES消失保护、人工永久抑制、位置异常、上游依赖等待等。"	"编号=M-04 | 待处理事项=补充完整任务状态图 | 说明/验收要点=获取/去重/过滤已确认，但缺完整状态图。补齐：PENDING～COMPLETED/CANCELLED/EXCEPTION、MES消失保护、人工永久抑制、位置异常、上游依赖等待等。 | 预计时间=1～1.5 天 | 优先级=P0"	"4b925f2cfb927beca460ca1ad213cfe9bc1898f67dc789eff5f13050508045af"	"unresolved-question"	"historical-worklist"	"MES-integration,onboard-and-site-operations"	"needs-question-resolution"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0030"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T02 row R006"	"二、MES 待处理事项 > 2.1 待处理事项与预计时间"	"共晶/低温共晶排除规则落地；"	"编号=M-05 | 待处理事项=共晶/低温共晶排除规则落地 | 说明/验收要点=客户曾确认按 EQP 剔除。需正式 EQP 清单；并核对现 SQL 未剔除新厂前线订单的问题。 | 预计时间=清单到位后 0.5～1 天 | 优先级=P0"	"ef28d2222a7994cc6f60f162854038eececf2d2c0fb710aa9fc6831e47e62ca2"	"historical-state-evidence"	"historical-worklist"	"MES-integration"	"evidence-only"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0031"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T02 row R006"	"二、MES 待处理事项 > 2.1 待处理事项与预计时间"	"客户曾确认按 EQP 剔除。"	"编号=M-05 | 待处理事项=共晶/低温共晶排除规则落地 | 说明/验收要点=客户曾确认按 EQP 剔除。需正式 EQP 清单；并核对现 SQL 未剔除新厂前线订单的问题。 | 预计时间=清单到位后 0.5～1 天 | 优先级=P0"	"4c07a2121fe7e28d09c1c02a55ec16a56a572d236185d0b13d281a542caeb834"	"historical-state-evidence"	"historical-worklist"	"MES-integration"	"evidence-only"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R01-A0032"	"R01"	"R01-03"	"mes/docs/待处理事项清单-MES-RIOT-应用.docx"	"966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e"	"table T02 row R006"	"二、MES 待处理事项 > 2.1 待处理事项与预计时间"	"需正式 EQP 清单；"	"编号=M-05 | 待处理事项=共晶/低温共晶排除规则落地 | 说明/验收要点=客户曾确认按 EQP 剔除。需正式 EQP 清单；并核对现 SQL 未剔除新厂前线订单的问题。 | 预计时间=清单到位后 0.5～1 天 | 优先级=P0"	"c2b9ba3036c3280f9ac50ae5b2a4bdfa7e58078b3a6ccc17136b219fe85c85f5"	"historical-state-evidence"	"historical-worklist"	"MES-integration"	"evidence-only"	"historical-worklist; statements that prescribe a suggested action are not customer requirements"	"none-found-within-r01-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
